n,o,l
E06000013,16.349974,14.0
E06000054,7.8075185,6.0
E08000027,12.191393,18.0
E10000024,21.033388,21.0
E06000042,5.068463,13.0
E09000023,2.7780807,7.0
E08000010,22.79447,9.0
E09000020,5.156944,4.0
E06000051,13.565003,8.0
E10000014,57.03846,54.0
E06000057,6.1320686,19.0
E06000005,13.835124,6.0
E06000055,13.680131,15.0
E08000008,6.0902057,8.0
E08000019,34.86019,36.0
E08000005,12.196528,6.0
E08000021,13.723142,34.0
E08000033,3.7285292,7.0
E09000016,6.365813,4.0
E08000031,14.9896755,8.0
E09000006,10.099964,17.0
E06000045,4.004169,15.0
E06000034,20.349993,7.0
E10000003,6.38931,27.0
E06000052,13.612668,4.0
E08000034,1.6148554,13.0
E09000027,15.95731,8.0
E06000016,3.4630263,12.0
E06000006,21.452372,5.0
E08000024,33.1709,25.0
E10000006,16.211075,44.0
E08000013,5.350812,8.0
E09000018,15.574385,17.0
E06000021,11.88473,21.0
E06000002,16.878798,12.0
E09000009,9.838164,12.0
E06000009,8.081651,7.0
E10000021,11.895579,12.0
E10000027,14.588184,13.0
E10000002,18.168905,6.0
E10000018,2.0810752,17.0
E09000001,3.5390928,0.0
E10000007,25.644793,7.0
E08000026,12.961089,6.0
E10000015,37.949394,33.0
E08000023,17.33141,24.0
E06000049,23.314157,25.0
E08000003,21.951185,17.0
E08000025,50.127884,35.0
E09000029,7.8700204,4.0
E09000017,7.9920144,3.0
E09000002,3.0936935,0.0
E10000032,22.525635,22.0
E10000020,6.9187675,52.0
E08000022,49.117588,15.0
E08000004,15.708009,13.0
E08000007,16.558939,26.0
E06000056,9.852534,4.0
E06000033,3.1885068,5.0
E10000030,48.07834,27.0
E06000040,2.7239208,2.0
E10000008,13.365762,7.0
E09000021,9.986733,16.0
E08000014,4.262884,12.0
E06000014,7.7995563,12.0
E10000016,97.30347,69.0
E06000008,6.7097316,8.0
E10000023,26.608732,34.0
E10000017,67.68331,64.0
E09000015,10.760741,6.0
E08000011,11.275531,10.0
E06000041,10.483045,10.0
E08000035,49.37648,21.0
E06000035,11.561695,8.0
E10000011,7.121808,11.0
E06000012,4.329459,0.0
E06000047,38.773792,46.0
E06000007,13.600709,16.0
E10000029,34.79586,25.0
E06000030,8.055133,3.0
E06000038,10.089485,5.0
E08000009,10.381133,12.0
E06000011,18.259089,28.0
E08000015,20.654646,8.0
E06000043,3.2489002,4.0
E10000025,33.379715,32.0
E06000018,13.868564,6.0
E10000013,25.759687,13.0
E08000037,23.972242,22.0
E08000002,13.357215,11.0
E06000026,7.4817863,2.0
E06000017,1.9518324,0.0
E06000027,2.791204,1.0
E06000022,3.0330539,1.0
E10000031,24.99454,17.0
E06000024,4.7688947,9.0
E06000046,5.6523767,1.0
E09000026,5.9374576,16.0
E06000050,18.343683,19.0
E06000059,6.7069445,3.0
E06000031,7.3674827,8.0
E10000019,18.052221,11.0
E06000044,4.7876506,2.0
E09000008,15.411005,21.0
E08000030,23.5803,21.0
E10000012,62.96116,40.0
E09000022,10.976794,7.0
E06000003,8.755396,6.0
E06000004,8.213483,10.0
E08000018,17.996044,16.0
E08000036,7.9470897,19.0
E09000003,8.225369,9.0
E08000016,13.384154,10.0
E09000004,6.48173,11.0
E08000001,20.602758,14.0
E08000012,21.06764,21.0
E06000032,8.062047,0.0
E09000005,10.404818,12.0
E10000034,18.953104,14.0
E06000001,9.2071905,4.0
E08000032,29.068155,26.0
E06000015,5.5781283,1.0
E06000037,6.438454,5.0
E09000010,12.764639,3.0
E06000039,4.4353566,9.0
E08000017,21.056948,22.0
E10000028,47.809486,31.0
E06000020,6.763657,8.0
E06000036,23.427958,1.0
