n,o,l
hautes_pyrenees,2.7116737,10.0
paris,145.88039,123.0
loire,0.0,1.0
landes,0.15105942,2.0
charente_maritime,3.1803112,10.0
ardeche,0.8197744,2.0
doubs,5.5727367,13.0
aube,9.035091,12.0
essonne,59.356445,59.0
meurthe_et_moselle,7.829113,2.0
drome,2.4810872,7.0
dordogne,0.0,1.0
moselle,22.19525,12.0
tarn,0.14245036,1.0
lot,0.0,3.0
hauts_de_seine,115.516754,96.0
pas_de_calais,7.418208,20.0
marne,14.131421,11.0
puy_de_dome,5.4102316,10.0
mayenne,0.0,0.0
val_de_marne,67.240456,87.0
pyrenees_atlantiques,22.641214,5.0
bas_rhin,4.6118484,23.0
herault,50.1009,47.0
bouches_du_rhone,133.68996,153.0
alpes_maritimes,16.266035,7.0
charente,0.0,3.0
eure,9.108332,20.0
correze,0.0,2.0
haute_savoie,21.601143,15.0
seine_et_marne,48.508503,57.0
rhone,3.4549015,36.0
ain,3.633025,2.0
haute_garonne,10.276606,12.0
jura,0.5342068,12.0
saone_et_loire,5.5337486,26.0
indre,9.484246,21.0
pyrenees_orientales,0.0,1.0
ardennes,1.0425175,1.0
haut_rhin,55.84398,34.0
haute_saone,5.133418,10.0
meuse,0.27600116,0.0
isere,2.2608144,4.0
territoire_de_belfort,2.5254183,5.0
cher,10.137218,6.0
loir_et_cher,0.12216275,0.0
seine_maritime,12.503855,26.0
val_d'oise,65.38152,47.0
aisne,17.231218,33.0
oise,47.312943,44.0
cote_d'or,2.0590856,7.0
vosges,19.226337,31.0
nord,9.44911,13.0
gironde,16.532707,18.0
yonne,0.0,0.0
lot_et_garonne,0.0,0.0
yvelines,41.851364,31.0
gers,1.7824118,3.0
savoie,0.057250865,4.0
loire_atlantique,1.4465894,2.0
alpes_de_haute_provence,1.1314174,3.0
haute_marne,0.20012161,0.0
eure_et_loir,19.392086,46.0
seine_saint_denis,86.99149,96.0
maine_et_loire,0.0,1.0
manche,2.1153939,6.0
calvados,4.711245,6.0
somme,9.762051,23.0
nievre,1.5257121,3.0
vienne,0.0,1.0
cantal,0.0,0.0
tarn_et_garonne,0.09555485,2.0
haute_loire,0.47089398,1.0
indre_et_loire,3.1886153,5.0
vaucluse,15.727907,26.0
var,8.9068575,6.0
orne,0.38130197,4.0
haute_vienne,0.4884743,1.0
aude,5.850465,2.0
loiret,16.21867,18.0
gard,8.138775,5.0
