n,o,l
E06000013,14.506166,7.0
E06000054,9.461487,16.0
E08000027,13.946533,25.0
E10000024,14.888662,34.0
E06000042,7.6665463,15.0
E09000023,9.578989,4.0
E08000010,23.539959,13.0
E09000020,10.899075,0.0
E06000051,12.324783,13.0
E10000014,62.271034,39.0
E06000057,18.722769,18.0
E06000005,8.793357,11.0
E06000055,10.450315,14.0
E08000008,8.970169,10.0
E08000019,42.548935,39.0
E08000005,16.503962,7.0
E08000021,16.50539,12.0
E08000033,6.990756,1.0
E09000016,9.016378,2.0
E08000031,24.855938,36.0
E09000006,10.528701,30.0
E06000045,14.363381,10.0
E06000034,7.7193003,5.0
E10000003,21.997974,23.0
E06000052,8.0952635,13.0
E08000034,10.0181465,11.0
E09000027,7.789195,10.0
E06000016,19.042751,13.0
E06000006,7.256351,7.0
E08000024,25.847082,26.0
E10000006,32.18449,76.0
E08000013,11.096574,5.0
E09000018,9.230488,8.0
E06000021,14.250096,12.0
E06000002,17.206444,3.0
E09000009,18.036797,12.0
E06000009,13.0436125,18.0
E10000021,14.105357,15.0
E10000027,15.646053,21.0
E10000002,16.978233,5.0
E10000018,20.298817,21.0
E09000001,7.509957,0.0
E10000007,19.259594,22.0
E08000026,13.732506,12.0
E10000015,43.201653,62.0
E08000023,17.393461,13.0
E06000049,20.81049,19.0
E08000003,22.8079,17.0
E08000025,56.654118,44.0
E09000029,8.776127,10.0
E09000017,13.584183,5.0
E09000002,7.9518523,2.0
E10000032,21.306011,25.0
E10000020,49.941944,46.0
E08000022,10.234907,7.0
E08000004,19.829897,20.0
E08000007,18.160664,21.0
E06000056,12.862922,7.0
E06000033,6.7606273,4.0
E10000030,52.00315,28.0
E06000040,7.1837025,4.0
E10000008,12.212509,23.0
E09000021,16.348091,15.0
E08000014,8.216765,6.0
E06000014,9.900269,19.0
E10000016,112.38851,88.0
E06000008,8.961009,10.0
E10000023,23.087654,36.0
E10000017,71.46623,43.0
E09000015,14.442173,28.0
E08000011,8.756058,15.0
E06000041,16.609348,7.0
E08000035,46.40272,35.0
E06000035,14.967128,9.0
E10000011,12.598045,13.0
E06000012,8.76934,0.0
E06000047,37.3634,64.0
E06000007,12.702771,11.0
E10000029,33.879646,19.0
E06000030,11.535576,5.0
E06000038,10.145802,13.0
E08000009,14.880812,11.0
E06000011,17.448044,34.0
E08000015,21.65004,14.0
E06000043,7.6192126,5.0
E10000025,29.827648,12.0
E06000018,16.74027,6.0
E10000013,23.275648,17.0
E08000037,19.310366,36.0
E08000002,10.201614,7.0
E06000026,15.386376,4.0
E06000017,3.5848818,0.0
E06000027,6.469086,0.0
E06000022,6.876409,1.0
E10000031,26.792953,23.0
E06000024,7.6699243,8.0
E06000046,5.0960045,8.0
E09000026,10.399348,4.0
E06000050,18.953701,14.0
E06000059,7.581692,5.0
E06000031,8.129385,7.0
E10000019,18.439861,14.0
E06000044,9.503178,0.0
E09000008,17.874697,9.0
E08000030,22.899796,10.0
E10000012,55.188435,48.0
E09000022,10.891237,7.0
E06000003,11.662134,7.0
E06000004,12.2488785,6.0
E08000018,18.530178,20.0
E08000036,12.007783,6.0
E09000003,11.607281,12.0
E08000016,17.065216,14.0
E09000004,10.849795,5.0
E08000001,25.30698,15.0
E08000012,21.120872,23.0
E06000032,13.801249,1.0
E09000005,14.5978565,9.0
E10000034,25.973885,17.0
E06000001,8.801064,10.0
E08000032,23.178745,50.0
E06000015,7.3325725,9.0
E06000037,10.313198,11.0
E09000010,9.999774,6.0
E06000039,7.4020925,4.0
E08000017,13.292976,29.0
E10000028,48.237606,32.0
E06000020,10.519032,9.0
E06000036,7.0113587,3.0
