n,o,l
hautes_pyrenees,7.9515805,7.0
paris,67.06525,42.0
loire,0.9365365,0.0
landes,0.0,0.0
charente_maritime,7.6106625,2.0
ardeche,0.41736212,4.0
doubs,2.6780965,2.0
aube,9.534255,9.0
essonne,44.077057,83.0
meurthe_et_moselle,3.0056896,0.0
drome,0.3144997,0.0
dordogne,0.0,0.0
moselle,14.978627,5.0
tarn,0.23232518,1.0
lot,0.0,0.0
hauts_de_seine,44.056652,22.0
pas_de_calais,10.8835945,25.0
marne,5.2898326,7.0
puy_de_dome,4.742591,4.0
mayenne,0.0,0.0
val_de_marne,35.658386,17.0
pyrenees_atlantiques,9.519954,1.0
bas_rhin,0.0,4.0
herault,6.6460266,8.0
bouches_du_rhone,58.84217,55.0
alpes_maritimes,3.4476495,1.0
charente,0.0,0.0
eure,14.123827,19.0
correze,0.0,1.0
haute_savoie,9.356159,8.0
seine_et_marne,47.87847,31.0
rhone,2.5419621,5.0
ain,9.791919,14.0
haute_garonne,2.0955849,13.0
jura,4.3701987,13.0
saone_et_loire,4.9162245,8.0
indre,5.3227115,6.0
pyrenees_orientales,0.0,1.0
ardennes,0.65094054,4.0
haut_rhin,15.483196,3.0
haute_saone,7.366407,4.0
meuse,0.059452303,7.0
isere,1.210709,0.0
territoire_de_belfort,0.07306304,2.0
cher,4.071986,9.0
loir_et_cher,0.0,0.0
seine_maritime,7.5133,10.0
val_d'oise,19.535181,24.0
aisne,6.14344,12.0
oise,21.874884,19.0
cote_d'or,0.0,1.0
vosges,3.2435417,0.0
nord,8.277044,7.0
gironde,3.3298287,1.0
yonne,0.0,3.0
lot_et_garonne,0.0,0.0
yvelines,23.56767,11.0
gers,2.4207907,7.0
savoie,0.0,3.0
loire_atlantique,0.0,0.0
alpes_de_haute_provence,0.0,0.0
haute_marne,0.0,2.0
eure_et_loir,21.221273,11.0
seine_saint_denis,45.044987,56.0
maine_et_loire,0.0,1.0
manche,3.0365357,0.0
calvados,1.5412884,1.0
somme,7.9361496,18.0
nievre,5.773818,3.0
vienne,0.0,0.0
cantal,0.0,1.0
tarn_et_garonne,0.0,0.0
haute_loire,0.16964616,0.0
indre_et_loire,0.036914557,0.0
vaucluse,4.287074,4.0
var,4.905239,2.0
orne,0.06209963,1.0
haute_vienne,0.0,1.0
aude,1.8544801,3.0
loiret,2.2742414,0.0
gard,6.602115,8.0
