n,o,l
hautes_pyrenees,2.633154,8.0
paris,151.65358,125.0
loire,0.0,0.0
landes,0.0,1.0
charente_maritime,2.6336308,1.0
ardeche,0.11917571,4.0
doubs,4.7089434,13.0
aube,12.797911,28.0
essonne,69.866196,101.0
meurthe_et_moselle,5.496174,9.0
drome,1.926377,0.0
dordogne,0.0,0.0
moselle,34.20157,90.0
tarn,0.0,2.0
lot,0.0,1.0
hauts_de_seine,117.45001,102.0
pas_de_calais,11.343191,20.0
marne,15.069476,16.0
puy_de_dome,6.1825867,10.0
mayenne,0.0,1.0
val_de_marne,76.36649,95.0
pyrenees_atlantiques,20.670576,19.0
bas_rhin,3.5262668,3.0
herault,43.67794,20.0
bouches_du_rhone,114.30475,166.0
alpes_maritimes,12.250501,4.0
charente,0.0,4.0
eure,12.394035,27.0
correze,0.0,3.0
haute_savoie,21.808683,14.0
seine_et_marne,57.997444,84.0
rhone,7.6411247,12.0
ain,3.2493422,11.0
haute_garonne,6.9170623,6.0
jura,0.80918354,1.0
saone_et_loire,5.4346952,14.0
indre,11.3294735,15.0
pyrenees_orientales,0.0,2.0
ardennes,0.6576368,3.0
haut_rhin,60.191704,67.0
haute_saone,5.175621,8.0
meuse,1.0150945,6.0
isere,0.86374015,4.0
territoire_de_belfort,2.1935768,9.0
cher,9.747465,31.0
loir_et_cher,0.0,1.0
seine_maritime,13.794183,13.0
val_d'oise,62.474487,45.0
aisne,20.180677,21.0
oise,58.616676,69.0
cote_d'or,2.5361657,2.0
vosges,20.438526,17.0
nord,13.09514,32.0
gironde,16.72729,12.0
yonne,0.0,1.0
lot_et_garonne,0.0,1.0
yvelines,40.85315,50.0
gers,1.1223705,5.0
savoie,0.0,4.0
loire_atlantique,0.23341104,0.0
alpes_de_haute_provence,0.0067697614,0.0
haute_marne,0.0,1.0
eure_et_loir,20.041948,33.0
seine_saint_denis,106.53067,73.0
maine_et_loire,0.0,0.0
manche,1.190131,4.0
calvados,3.3805425,4.0
somme,15.4115925,20.0
nievre,3.1279576,8.0
vienne,0.0,0.0
cantal,0.0,0.0
tarn_et_garonne,0.0,21.0
haute_loire,0.0,0.0
indre_et_loire,1.1843593,5.0
vaucluse,15.639493,32.0
var,5.6787767,8.0
orne,0.0,4.0
haute_vienne,0.0,2.0
aude,5.0081024,12.0
loiret,16.605688,21.0
gard,10.651269,6.0
