n,o,l
hautes_pyrenees,3.737604,7.0
paris,147.2221,92.0
loire,0.0,1.0
landes,0.0,0.0
charente_maritime,3.5809972,6.0
ardeche,0.0,5.0
doubs,5.9641085,5.0
aube,15.232646,7.0
essonne,59.82967,92.0
meurthe_et_moselle,5.7419715,4.0
drome,0.90076596,2.0
dordogne,0.0,0.0
moselle,36.089695,50.0
tarn,0.0,1.0
lot,0.0,1.0
hauts_de_seine,126.35609,77.0
pas_de_calais,11.833651,23.0
marne,16.65691,42.0
puy_de_dome,7.078422,2.0
mayenne,0.0,0.0
val_de_marne,77.84673,40.0
pyrenees_atlantiques,23.93398,27.0
bas_rhin,4.1304417,15.0
herault,47.94624,27.0
bouches_du_rhone,136.9903,59.0
alpes_maritimes,15.256801,10.0
charente,0.0,1.0
eure,9.846171,23.0
correze,0.0,0.0
haute_savoie,23.37936,9.0
seine_et_marne,58.93218,66.0
rhone,9.467288,9.0
ain,3.6296182,33.0
haute_garonne,9.720334,5.0
jura,1.3621749,6.0
saone_et_loire,7.1576996,7.0
indre,13.600612,8.0
pyrenees_orientales,0.0,0.0
ardennes,0.24998565,3.0
haut_rhin,66.59802,14.0
haute_saone,3.624119,1.0
meuse,0.8471567,7.0
isere,1.0226283,1.0
territoire_de_belfort,3.581558,1.0
cher,11.134094,6.0
loir_et_cher,0.0,0.0
seine_maritime,14.465049,20.0
val_d'oise,64.278435,36.0
aisne,21.616722,11.0
oise,60.578976,18.0
cote_d'or,2.376054,1.0
vosges,23.422781,8.0
nord,7.739868,11.0
gironde,19.778849,5.0
yonne,0.0,2.0
lot_et_garonne,0.0,0.0
yvelines,46.45415,15.0
gers,1.8150167,6.0
savoie,0.0,0.0
loire_atlantique,0.018782351,0.0
alpes_de_haute_provence,0.2968591,5.0
haute_marne,0.0,0.0
eure_et_loir,22.920908,16.0
seine_saint_denis,103.46774,68.0
maine_et_loire,0.0,1.0
manche,1.3536565,6.0
calvados,4.377031,6.0
somme,14.278265,12.0
nievre,3.648009,4.0
vienne,0.0,0.0
cantal,0.0,1.0
tarn_et_garonne,0.0,2.0
haute_loire,0.0,5.0
indre_et_loire,2.507532,0.0
vaucluse,17.420815,10.0
var,8.921447,10.0
orne,0.0,1.0
haute_vienne,0.0,1.0
aude,7.193428,0.0
loiret,18.912935,1.0
gard,12.916606,4.0
