n,o,l
hautes_pyrenees,0.86256665,6.0
paris,109.66237,138.0
loire,0.0,1.0
landes,0.0,3.0
charente_maritime,1.3038214,5.0
ardeche,0.984985,0.0
doubs,3.1270037,7.0
aube,5.3082857,24.0
essonne,45.1517,54.0
meurthe_et_moselle,3.5764682,4.0
drome,0.83129436,2.0
dordogne,0.22909024,0.0
moselle,8.77706,50.0
tarn,0.053901404,1.0
lot,0.23449075,2.0
hauts_de_seine,80.025566,131.0
pas_de_calais,3.3443885,16.0
marne,7.5132985,17.0
puy_de_dome,2.631934,10.0
mayenne,0.0,0.0
val_de_marne,40.863644,86.0
pyrenees_atlantiques,15.880964,17.0
bas_rhin,2.1534424,2.0
herault,39.06007,41.0
bouches_du_rhone,107.75824,114.0
alpes_maritimes,10.33603,7.0
charente,0.0,0.0
eure,4.785735,10.0
correze,0.0,1.0
haute_savoie,14.951577,19.0
seine_et_marne,27.535814,64.0
rhone,1.1536956,18.0
ain,1.5155989,4.0
haute_garonne,9.157241,8.0
jura,0.0,6.0
saone_et_loire,2.9524875,10.0
indre,3.5790927,18.0
pyrenees_orientales,0.0,0.0
ardennes,0.20298576,2.0
haut_rhin,24.830103,59.0
haute_saone,4.793018,7.0
meuse,0.0,6.0
isere,0.93811136,1.0
territoire_de_belfort,1.5314618,6.0
cher,6.9465556,12.0
loir_et_cher,0.0,2.0
seine_maritime,8.927699,15.0
val_d'oise,55.233856,57.0
aisne,6.720007,22.0
oise,30.361544,74.0
cote_d'or,1.0879337,6.0
vosges,12.892679,29.0
nord,7.2780404,8.0
gironde,10.25131,21.0
yonne,0.0,0.0
lot_et_garonne,0.0,0.0
yvelines,26.460165,46.0
gers,0.96156734,6.0
savoie,0.16919293,0.0
loire_atlantique,0.44170764,1.0
alpes_de_haute_provence,0.26163244,2.0
haute_marne,0.18113026,3.0
eure_et_loir,11.424825,28.0
seine_saint_denis,60.839226,133.0
maine_et_loire,0.0,0.0
manche,2.2430458,2.0
calvados,3.9470406,6.0
somme,6.2387934,24.0
nievre,0.46662986,10.0
vienne,0.0,2.0
cantal,0.0,2.0
tarn_et_garonne,0.16480252,3.0
haute_loire,0.0,0.0
indre_et_loire,2.2309878,3.0
vaucluse,10.935607,20.0
var,5.203382,4.0
orne,0.7265158,1.0
haute_vienne,0.25041458,3.0
aude,4.0682344,9.0
loiret,9.262441,19.0
gard,3.3463454,19.0
