n,o,l
hautes_pyrenees,5.2060328,1.0
paris,73.52561,50.0
loire,0.0,0.0
landes,0.0,0.0
charente_maritime,4.7208877,0.0
ardeche,0.1976298,0.0
doubs,3.138486,1.0
aube,10.49228,0.0
essonne,55.423996,3.0
meurthe_et_moselle,3.7277265,0.0
drome,0.16756576,0.0
dordogne,0.0,0.0
moselle,24.224216,0.0
tarn,0.047383614,0.0
lot,0.0,0.0
hauts_de_seine,47.652164,9.0
pas_de_calais,11.2230835,2.0
marne,4.687542,0.0
puy_de_dome,3.589402,6.0
mayenne,0.0,0.0
val_de_marne,41.473534,8.0
pyrenees_atlantiques,6.4642787,0.0
bas_rhin,0.0,18.0
herault,7.624279,8.0
bouches_du_rhone,67.78225,12.0
alpes_maritimes,3.5664034,0.0
charente,0.0,0.0
eure,13.079296,5.0
correze,0.0,0.0
haute_savoie,10.825743,1.0
seine_et_marne,47.570015,9.0
rhone,3.1573114,0.0
ain,12.247623,4.0
haute_garonne,1.9988871,0.0
jura,3.0528316,2.0
saone_et_loire,5.314178,0.0
indre,6.2604446,1.0
pyrenees_orientales,0.0,0.0
ardennes,0.68607545,5.0
haut_rhin,19.44934,0.0
haute_saone,3.9651988,2.0
meuse,0.2679854,0.0
isere,0.7172989,0.0
territoire_de_belfort,0.5042328,0.0
cher,6.748983,0.0
loir_et_cher,0.0,0.0
seine_maritime,7.8279705,2.0
val_d'oise,23.515465,8.0
aisne,5.956651,1.0
oise,26.124512,5.0
cote_d'or,0.0,0.0
vosges,4.041156,0.0
nord,9.98077,0.0
gironde,3.7283921,0.0
yonne,0.0,0.0
lot_et_garonne,0.0,0.0
yvelines,22.752192,3.0
gers,0.61166614,0.0
savoie,0.0,0.0
loire_atlantique,0.0,0.0
alpes_de_haute_provence,0.0,0.0
haute_marne,0.0,0.0
eure_et_loir,18.416548,0.0
seine_saint_denis,48.23323,10.0
maine_et_loire,0.0,0.0
manche,2.0057328,0.0
calvados,1.804136,1.0
somme,7.4138083,2.0
nievre,5.4259095,0.0
vienne,0.0,0.0
cantal,0.0,4.0
tarn_et_garonne,1.8725955,0.0
haute_loire,0.0,0.0
indre_et_loire,0.053234994,0.0
vaucluse,6.954114,0.0
var,3.6117516,2.0
orne,0.094282,0.0
haute_vienne,0.0,0.0
aude,3.1550426,0.0
loiret,3.9650521,0.0
gard,5.528381,1.0
