n,o,l
hautes_pyrenees,19.62065,7.0
paris,147.09482,92.0
loire,1.1184359,1.0
landes,0.0,0.0
charente_maritime,22.207846,6.0
ardeche,5.702612,5.0
doubs,10.013577,5.0
aube,24.493093,7.0
essonne,111.434525,92.0
meurthe_et_moselle,14.584689,4.0
drome,4.7405753,2.0
dordogne,0.5239545,0.0
moselle,60.807236,50.0
tarn,2.0726595,1.0
lot,0.0,1.0
hauts_de_seine,95.337105,77.0
pas_de_calais,26.823456,23.0
marne,16.258512,42.0
puy_de_dome,8.31091,2.0
mayenne,1.286971,0.0
val_de_marne,86.483246,40.0
pyrenees_atlantiques,19.38745,27.0
bas_rhin,2.8312197,15.0
herault,17.459951,27.0
bouches_du_rhone,120.64902,59.0
alpes_maritimes,15.22849,10.0
charente,1.4851011,1.0
eure,30.432583,23.0
correze,1.2015233,0.0
haute_savoie,19.434935,9.0
seine_et_marne,93.75758,66.0
rhone,8.160362,9.0
ain,7.1443787,33.0
haute_garonne,10.400882,5.0
jura,7.8561563,6.0
saone_et_loire,16.693972,7.0
indre,16.588629,8.0
pyrenees_orientales,2.4796553,0.0
ardennes,7.0916185,3.0
haut_rhin,34.7233,14.0
haute_saone,12.321902,1.0
meuse,4.440057,7.0
isere,4.565406,1.0
territoire_de_belfort,5.169671,1.0
cher,12.969396,6.0
loir_et_cher,1.6689895,0.0
seine_maritime,22.077091,20.0
val_d'oise,40.83471,36.0
aisne,17.034435,11.0
oise,55.620728,18.0
cote_d'or,3.66405,1.0
vosges,11.703753,8.0
nord,25.570902,11.0
gironde,12.75834,5.0
yonne,1.4206443,2.0
lot_et_garonne,1.390482,0.0
yvelines,45.878345,15.0
gers,7.322444,6.0
savoie,2.0407934,0.0
loire_atlantique,0.0,0.0
alpes_de_haute_provence,1.1934357,5.0
haute_marne,1.7958677,0.0
eure_et_loir,46.641357,16.0
seine_saint_denis,98.87866,68.0
maine_et_loire,0.0,1.0
manche,10.3600855,6.0
calvados,8.107163,6.0
somme,18.14475,12.0
nievre,20.530138,4.0
vienne,1.1277609,0.0
cantal,0.54971397,1.0
tarn_et_garonne,2.5372906,2.0
haute_loire,1.3445281,5.0
indre_et_loire,2.7841141,0.0
vaucluse,15.626039,10.0
var,9.6834955,10.0
orne,2.579158,1.0
haute_vienne,2.2540138,1.0
aude,9.589965,0.0
loiret,16.508299,1.0
gard,12.101608,4.0
