n,o,l
hautes_pyrenees,2.2896595,40.0
paris,146.47592,79.0
loire,0.0,1.0
landes,0.07172702,0.0
charente_maritime,1.8412097,42.0
ardeche,0.6204704,7.0
doubs,4.458375,12.0
aube,12.31716,20.0
essonne,61.162006,61.0
meurthe_et_moselle,5.6939535,7.0
drome,0.7835762,7.0
dordogne,0.0,0.0
moselle,29.95507,52.0
tarn,0.0,4.0
lot,0.0,0.0
hauts_de_seine,117.63296,93.0
pas_de_calais,9.626247,28.0
marne,14.248583,8.0
puy_de_dome,6.0306964,10.0
mayenne,0.0,0.0
val_de_marne,71.5218,56.0
pyrenees_atlantiques,21.607527,37.0
bas_rhin,3.7054453,0.0
herault,45.647175,16.0
bouches_du_rhone,134.87425,127.0
alpes_maritimes,13.272551,1.0
charente,0.0,0.0
eure,8.167532,36.0
correze,0.0,0.0
haute_savoie,19.89593,30.0
seine_et_marne,56.23099,72.0
rhone,6.3718524,11.0
ain,2.4872255,19.0
haute_garonne,9.309943,2.0
jura,0.399736,1.0
saone_et_loire,5.9489303,13.0
indre,11.187571,15.0
pyrenees_orientales,0.0,0.0
ardennes,0.32600918,5.0
haut_rhin,59.024506,67.0
haute_saone,3.5747516,23.0
meuse,0.15356135,3.0
isere,0.7025508,3.0
territoire_de_belfort,2.2960324,2.0
cher,10.102598,17.0
loir_et_cher,0.0,0.0
seine_maritime,12.465444,9.0
val_d'oise,61.700947,41.0
aisne,17.837694,14.0
oise,54.754253,32.0
cote_d'or,2.1414466,5.0
vosges,21.630934,12.0
nord,6.5899215,20.0
gironde,17.8578,14.0
yonne,0.0,3.0
lot_et_garonne,0.0,2.0
yvelines,43.30682,41.0
gers,1.2577072,6.0
savoie,0.0,0.0
loire_atlantique,0.14633752,0.0
alpes_de_haute_provence,0.2906626,4.0
haute_marne,0.20170441,3.0
eure_et_loir,21.010746,9.0
seine_saint_denis,103.19317,79.0
maine_et_loire,0.0,0.0
manche,1.4208916,16.0
calvados,3.4338827,4.0
somme,12.180569,18.0
nievre,2.0971136,12.0
vienne,0.0,1.0
cantal,0.0,0.0
tarn_et_garonne,0.011081975,3.0
haute_loire,0.0,1.0
indre_et_loire,1.8895355,1.0
vaucluse,15.1431875,17.0
var,7.426227,5.0
orne,0.0,5.0
haute_vienne,0.0135682,2.0
aude,6.217521,4.0
loiret,17.217388,0.0
gard,10.931555,10.0
