n,o,l
avila,57.364964,15.0
cadiz,54.833042,17.0
ciudad_real,0.7628284,96.0
soria,52.742023,52.0
huelva,30.403353,19.0
bizkaia,308.17993,142.0
jaen,47.19719,23.0
guadalajara,0.76301914,33.0
badajoz,39.7922,38.0
leon,65.92142,73.0
malaga,82.31236,59.0
segovia,86.58043,33.0
albacete,1.2676861,36.0
gipuzkoa,56.12628,35.0
alicante,111.11789,32.0
burgos,50.790535,72.0
tarragona,63.7042,26.0
cuenca,0.7634147,107.0
valladolid,76.61133,31.0
toledo,86.347565,37.0
caceres,66.656525,23.0
araba/alava,0.76290745,80.0
girona,129.77965,0.0
zamora,913.83527,771.0
cordoba,64.989136,5.0
barcelona,39.209366,23.0
lleida,55.63483,38.0
castellon,55.724625,56.0
valencia,142.57771,160.0
granada,64.31264,54.0
salamanca,90.30082,77.0
almeria,40.830574,14.0
palencia,40.883675,14.0
sevilla,87.19289,30.0
