n,o,l
E06000013,1.8102278,17.0
E06000054,10.789852,17.0
E08000027,22.08082,13.0
E10000024,28.219336,52.0
E06000042,6.2038937,13.0
E09000023,32.908417,32.0
E08000010,9.965669,31.0
E09000020,16.278082,18.0
E06000051,12.3009,14.0
E10000014,74.34154,73.0
E06000057,1.8839177,14.0
E06000005,10.968983,36.0
E06000055,11.452527,23.0
E08000008,7.1053605,14.0
E08000019,74.68369,53.0
E08000005,13.705567,23.0
E08000021,20.870241,41.0
E08000033,3.1526103,6.0
E09000016,13.343356,25.0
E08000031,40.283794,19.0
E09000006,12.180306,31.0
E06000045,7.7626624,22.0
E06000034,16.677692,5.0
E10000003,10.849866,30.0
E06000052,9.669297,18.0
E08000034,18.117977,15.0
E09000027,10.950606,9.0
E06000016,4.687429,31.0
E06000006,8.665457,15.0
E08000024,46.7344,47.0
E10000006,11.426974,69.0
E08000013,20.017391,21.0
E09000018,4.2858996,23.0
E06000021,6.8137445,11.0
E06000002,2.1225224,18.0
E09000009,36.13728,11.0
E06000009,24.675262,30.0
E10000021,5.42903,33.0
E10000027,18.684439,13.0
E10000002,23.253706,22.0
E10000018,1.534134,34.0
E09000001,2.4914145,0.0
E10000007,38.30793,37.0
E08000026,19.262829,25.0
E10000015,62.053368,77.0
E08000023,2.4217944,12.0
E06000049,9.026319,39.0
E08000003,24.682287,63.0
E08000025,91.06224,60.0
E09000029,22.251368,22.0
E09000017,22.245142,32.0
E09000002,13.337717,15.0
E10000032,22.02032,38.0
E10000020,11.460565,53.0
E08000022,22.7773,16.0
E08000004,13.803187,37.0
E08000007,12.344519,34.0
E06000056,12.002069,17.0
E06000033,7.992561,6.0
E10000030,67.25288,64.0
E06000040,8.379926,10.0
E10000008,12.705613,21.0
E09000021,13.405471,33.0
E08000014,13.089477,19.0
E06000014,2.0115354,9.0
E10000016,60.44917,117.0
E06000008,2.531826,17.0
E10000023,15.536138,26.0
E10000017,53.445965,104.0
E09000015,33.1207,31.0
E08000011,7.0173807,29.0
E06000041,5.1792016,5.0
E08000035,24.449081,42.0
E06000035,11.773125,20.0
E10000011,11.169855,27.0
E06000012,1.9114794,4.0
E06000047,16.518934,58.0
E06000007,6.461079,22.0
E10000029,12.737773,27.0
E06000030,2.593878,19.0
E06000038,7.6731153,15.0
E08000009,13.279952,19.0
E06000011,3.0547113,9.0
E08000015,13.056337,40.0
E06000043,8.773028,6.0
E10000025,27.376816,60.0
E06000018,10.4129095,12.0
E10000013,20.046232,41.0
E08000037,10.00693,36.0
E08000002,9.66478,23.0
E06000026,2.37537,9.0
E06000017,1.3239204,0.0
E06000027,2.104606,21.0
E06000022,3.1441686,11.0
E10000031,31.0973,40.0
E06000024,0.9542735,11.0
E06000046,0.9520678,2.0
E09000026,20.933643,30.0
E06000050,9.9832945,28.0
E06000059,8.517602,17.0
E06000031,4.1147213,2.0
E10000019,19.492464,22.0
E06000044,8.177707,10.0
E09000008,44.576046,43.0
E08000030,27.791105,32.0
E10000012,70.69336,63.0
E09000022,45.633568,30.0
E06000003,7.9766207,9.0
E06000004,7.055814,18.0
E08000018,16.763083,20.0
E08000036,12.51483,12.0
E09000003,51.071674,33.0
E08000016,19.079397,19.0
E09000004,18.204224,16.0
E08000001,7.947084,42.0
E08000012,31.298626,66.0
E06000032,12.4726305,16.0
E09000005,51.816364,29.0
E10000034,28.54591,39.0
E06000001,1.492697,9.0
E08000032,13.40278,28.0
E06000015,18.632772,11.0
E06000037,5.7575784,2.0
E09000010,25.4259,30.0
E06000039,11.933376,8.0
E08000017,13.242811,25.0
E10000028,35.975224,57.0
E06000020,5.2828603,2.0
E06000036,19.39971,3.0
