n,o,l
E06000013,12.087126,5.0
E06000054,8.637501,12.0
E08000027,17.945127,25.0
E10000024,21.349173,12.0
E06000042,6.4211683,1.0
E09000023,10.770557,4.0
E08000010,25.581871,13.0
E09000020,3.696728,2.0
E06000051,9.842907,15.0
E10000014,66.50069,18.0
E06000057,20.977629,6.0
E06000005,7.038435,1.0
E06000055,8.56344,5.0
E08000008,7.6767426,2.0
E08000019,52.914963,30.0
E08000005,15.058222,4.0
E08000021,16.786978,6.0
E08000033,3.1312852,1.0
E09000016,8.782774,4.0
E08000031,17.092752,11.0
E09000006,13.461836,5.0
E06000045,12.815725,1.0
E06000034,2.1220512,11.0
E10000003,15.610136,4.0
E06000052,8.134058,7.0
E08000034,10.135595,1.0
E09000027,3.9058828,3.0
E06000016,17.342953,2.0
E06000006,6.182507,7.0
E08000024,36.46799,13.0
E10000006,27.699842,6.0
E08000013,10.437496,4.0
E09000018,9.777164,15.0
E06000021,11.726504,5.0
E06000002,14.7406025,2.0
E09000009,17.179808,16.0
E06000009,14.991006,10.0
E10000021,21.323427,8.0
E10000027,16.675203,9.0
E10000002,16.226034,7.0
E10000018,23.189688,0.0
E09000001,0.7570863,4.0
E10000007,20.219885,10.0
E08000026,14.164431,14.0
E10000015,41.91673,26.0
E08000023,16.345995,5.0
E06000049,22.822983,19.0
E08000003,24.13994,14.0
E08000025,59.59966,21.0
E09000029,8.447146,15.0
E09000017,14.402067,4.0
E09000002,6.6155834,1.0
E10000032,26.72006,11.0
E10000020,42.682102,0.0
E08000022,9.063368,31.0
E08000004,20.529968,14.0
E08000007,18.670055,9.0
E06000056,9.087431,8.0
E06000033,2.7008724,7.0
E10000030,55.099182,21.0
E06000040,3.5495458,4.0
E10000008,15.622116,4.0
E09000021,14.794889,5.0
E08000014,6.981544,5.0
E06000014,5.264182,8.0
E10000016,107.83115,55.0
E06000008,7.8240843,2.0
E10000023,21.94712,18.0
E10000017,69.76669,21.0
E09000015,12.02783,5.0
E08000011,11.822467,5.0
E06000041,8.441886,5.0
E08000035,37.344067,25.0
E06000035,15.254849,8.0
E10000011,11.678077,6.0
E06000012,2.1482081,0.0
E06000047,39.396076,33.0
E06000007,11.666361,5.0
E10000029,43.851482,12.0
E06000030,10.507652,10.0
E06000038,10.925827,3.0
E08000009,11.452053,7.0
E06000011,17.721336,8.0
E08000015,21.73014,13.0
E06000043,8.993811,0.0
E10000025,34.842052,15.0
E06000018,9.998043,4.0
E10000013,27.197596,7.0
E08000037,17.499403,5.0
E08000002,16.54196,4.0
E06000026,6.1812606,1.0
E06000017,0.4395032,1.0
E06000027,9.3713875,2.0
E06000022,3.254732,2.0
E10000031,29.267138,25.0
E06000024,3.2485025,1.0
E06000046,0.8615602,6.0
E09000026,7.2491236,2.0
E06000050,16.676472,9.0
E06000059,5.449808,6.0
E06000031,4.438534,3.0
E10000019,21.384935,8.0
E06000044,3.0484324,2.0
E09000008,19.36376,12.0
E08000030,20.533957,0.0
E10000012,45.061665,29.0
E09000022,10.97331,0.0
E06000003,4.4090977,0.0
E06000004,7.303262,4.0
E08000018,18.695417,13.0
E08000036,10.418804,9.0
E09000003,10.942815,4.0
E08000016,13.666195,16.0
E09000004,10.276335,4.0
E08000001,19.91611,9.0
E08000012,25.351603,10.0
E06000032,12.044596,3.0
E09000005,20.202147,6.0
E10000034,30.307535,17.0
E06000001,4.3583155,4.0
E08000032,18.251947,18.0
E06000015,4.5939693,2.0
E06000037,10.104473,2.0
E09000010,16.518972,4.0
E06000039,6.854206,5.0
E08000017,13.355007,13.0
E10000028,45.089024,40.0
E06000020,8.641563,3.0
E06000036,3.295429,1.0
