n,o,l
avila,59.31164,34.0
cadiz,62.95204,14.0
ciudad_real,0.018440694,0.0
soria,64.85669,26.0
huelva,16.717808,8.0
bizkaia,350.23285,259.0
jaen,67.93062,42.0
guadalajara,0.018440813,0.0
badajoz,69.768326,61.0
leon,109.57614,58.0
malaga,121.6379,16.0
segovia,65.94873,101.0
albacete,0.019553792,0.0
gipuzkoa,120.812454,71.0
alicante,132.12943,112.0
burgos,82.68596,46.0
tarragona,75.546524,0.0
cuenca,0.018441122,0.0
valladolid,110.5392,139.0
toledo,196.19153,82.0
caceres,169.4129,152.0
araba/alava,0.01844066,0.0
girona,143.54233,0.0
zamora,2209.1165,895.0
cordoba,60.318394,20.0
barcelona,14.806,38.0
lleida,106.720406,53.0
castellon,54.56738,76.0
valencia,22.628143,179.0
granada,111.31912,39.0
salamanca,131.16673,95.0
almeria,26.950748,3.0
palencia,34.87486,47.0
sevilla,130.00032,60.0
