n,o,l
hautes_pyrenees,10.001237,40.0
paris,214.55038,79.0
loire,1.0469313,1.0
landes,7.4745874,0.0
charente_maritime,8.070469,42.0
ardeche,6.2744145,7.0
doubs,16.742306,12.0
aube,22.058609,20.0
essonne,87.50774,61.0
meurthe_et_moselle,18.840927,7.0
drome,13.974099,7.0
dordogne,4.794072,0.0
moselle,32.87772,52.0
tarn,0.82253474,4.0
lot,0.5722314,0.0
hauts_de_seine,186.36589,93.0
pas_de_calais,20.774078,28.0
marne,31.175444,8.0
puy_de_dome,20.295305,10.0
mayenne,0.0,0.0
val_de_marne,114.069115,56.0
pyrenees_atlantiques,42.662838,37.0
bas_rhin,14.03073,0.0
herault,108.537704,16.0
bouches_du_rhone,231.96715,127.0
alpes_maritimes,34.24084,1.0
charente,0.67429763,0.0
eure,25.167004,36.0
correze,0.0,0.0
haute_savoie,40.611607,30.0
seine_et_marne,106.07946,72.0
rhone,16.329456,11.0
ain,12.371423,19.0
haute_garonne,29.330057,2.0
jura,8.525018,1.0
saone_et_loire,21.649841,13.0
indre,20.51227,15.0
pyrenees_orientales,1.9744391,0.0
ardennes,3.5417626,5.0
haut_rhin,103.57042,67.0
haute_saone,16.609907,23.0
meuse,6.382898,3.0
isere,11.425885,3.0
territoire_de_belfort,17.276733,2.0
cher,19.001232,17.0
loir_et_cher,0.0,0.0
seine_maritime,34.041946,9.0
val_d'oise,110.95219,41.0
aisne,37.86323,14.0
oise,83.34649,32.0
cote_d'or,15.869069,5.0
vosges,48.513233,12.0
nord,28.90737,20.0
gironde,35.71656,14.0
yonne,0.0,3.0
lot_et_garonne,1.8775768,2.0
yvelines,79.806404,41.0
gers,12.60344,6.0
savoie,0.0,0.0
loire_atlantique,11.32989,0.0
alpes_de_haute_provence,12.478017,4.0
haute_marne,1.5244658,3.0
eure_et_loir,53.28785,9.0
seine_saint_denis,148.49191,79.0
maine_et_loire,0.0,0.0
manche,11.246491,16.0
calvados,12.393532,4.0
somme,24.495102,18.0
nievre,8.344768,12.0
vienne,0.23307042,1.0
cantal,0.7453497,0.0
tarn_et_garonne,3.630927,3.0
haute_loire,7.301045,1.0
indre_et_loire,13.5608635,1.0
vaucluse,36.156002,17.0
var,25.671154,5.0
orne,2.2788165,5.0
haute_vienne,1.0424073,2.0
aude,21.955742,4.0
loiret,40.0299,0.0
gard,29.38147,10.0
