n,o,l
hautes_pyrenees,3.4945674,8.0
paris,256.6566,182.0
loire,0.39867556,1.0
landes,0.0,4.0
charente_maritime,5.2799654,5.0
ardeche,4.5164905,8.0
doubs,20.184174,3.0
aube,22.770115,14.0
essonne,96.92844,81.0
meurthe_et_moselle,11.937353,9.0
drome,15.882196,4.0
dordogne,2.3127897,2.0
moselle,16.65516,17.0
tarn,1.2263277,2.0
lot,0.87808156,1.0
hauts_de_seine,210.32045,139.0
pas_de_calais,9.929078,14.0
marne,21.305807,14.0
puy_de_dome,10.615077,11.0
mayenne,0.0,0.0
val_de_marne,96.835884,81.0
pyrenees_atlantiques,36.74583,44.0
bas_rhin,7.211929,12.0
herault,124.18867,58.0
bouches_du_rhone,299.13562,216.0
alpes_maritimes,21.915062,33.0
charente,0.0,2.0
eure,14.423674,12.0
correze,0.19249967,0.0
haute_savoie,55.76469,34.0
seine_et_marne,64.5084,72.0
rhone,11.971769,9.0
ain,8.061103,9.0
haute_garonne,20.113628,24.0
jura,3.7978992,2.0
saone_et_loire,7.5981183,12.0
indre,10.960626,10.0
pyrenees_orientales,0.0,0.0
ardennes,0.69116575,5.0
haut_rhin,42.600567,58.0
haute_saone,24.37496,6.0
meuse,2.7001615,1.0
isere,17.533411,5.0
territoire_de_belfort,8.666544,4.0
cher,19.602613,8.0
loir_et_cher,8.539886,0.0
seine_maritime,37.15638,22.0
val_d'oise,139.57985,102.0
aisne,13.719441,27.0
oise,76.60195,78.0
cote_d'or,5.3755527,6.0
vosges,31.105595,31.0
nord,22.188314,13.0
gironde,33.51381,28.0
yonne,3.4056284,0.0
lot_et_garonne,0.058526114,2.0
yvelines,68.31173,48.0
gers,6.0233006,6.0
savoie,4.3215566,3.0
loire_atlantique,5.7583194,5.0
alpes_de_haute_provence,3.4126923,4.0
haute_marne,1.0627713,3.0
eure_et_loir,37.633114,28.0
seine_saint_denis,134.98322,119.0
maine_et_loire,0.0,1.0
manche,7.4246154,10.0
calvados,22.987196,11.0
somme,21.513012,14.0
nievre,4.112655,5.0
vienne,0.88055754,0.0
cantal,0.9542119,1.0
tarn_et_garonne,5.849863,2.0
haute_loire,0.85224056,0.0
indre_et_loire,10.884261,9.0
vaucluse,38.26614,23.0
var,15.784344,13.0
orne,5.6633544,3.0
haute_vienne,2.8701475,3.0
aude,16.878431,14.0
loiret,24.379442,26.0
gard,9.246468,12.0
