n,o,l
hautes_pyrenees,0.99590397,1.0
paris,78.707245,28.0
loire,0.0,0.0
landes,0.0,0.0
charente_maritime,0.18838248,0.0
ardeche,0.43250212,0.0
doubs,2.9439402,0.0
aube,2.9651732,6.0
essonne,38.306545,14.0
meurthe_et_moselle,1.5618135,1.0
drome,1.7407935,1.0
dordogne,0.0,0.0
moselle,6.5787325,0.0
tarn,0.0,0.0
lot,0.0,0.0
hauts_de_seine,61.62287,13.0
pas_de_calais,12.570486,7.0
marne,7.397376,0.0
puy_de_dome,3.8591638,7.0
mayenne,0.0,0.0
val_de_marne,38.873756,9.0
pyrenees_atlantiques,9.515333,0.0
bas_rhin,1.4381096,1.0
herault,28.984144,3.0
bouches_du_rhone,58.539906,23.0
alpes_maritimes,4.9348793,0.0
charente,0.0,0.0
eure,23.684801,2.0
correze,0.0,0.0
haute_savoie,10.565966,2.0
seine_et_marne,42.287186,22.0
rhone,6.884545,1.0
ain,7.65807,7.0
haute_garonne,1.3503581,1.0
jura,0.13655159,0.0
saone_et_loire,4.6289372,0.0
indre,3.5293264,10.0
pyrenees_orientales,0.0,0.0
ardennes,0.0,2.0
haut_rhin,30.192486,5.0
haute_saone,0.8740952,0.0
meuse,0.0,0.0
isere,0.050758895,0.0
territoire_de_belfort,1.1667719,0.0
cher,3.5432634,1.0
loir_et_cher,0.0,0.0
seine_maritime,7.636687,1.0
val_d'oise,23.200115,13.0
aisne,15.038746,1.0
oise,25.109545,9.0
cote_d'or,0.71860075,0.0
vosges,12.046012,1.0
nord,8.920406,3.0
gironde,5.9110346,0.0
yonne,0.0,2.0
lot_et_garonne,0.0,0.0
yvelines,19.79322,2.0
gers,0.0,0.0
savoie,0.0,0.0
loire_atlantique,0.0,0.0
alpes_de_haute_provence,0.0,0.0
haute_marne,0.0,0.0
eure_et_loir,18.054714,0.0
seine_saint_denis,51.48783,24.0
maine_et_loire,0.0,0.0
manche,0.19452778,0.0
calvados,0.7598609,1.0
somme,7.698645,5.0
nievre,0.0,3.0
vienne,0.0,0.0
cantal,0.0,0.0
tarn_et_garonne,0.0,0.0
haute_loire,0.0,1.0
indre_et_loire,0.32277057,1.0
vaucluse,7.2018747,1.0
var,2.841185,0.0
orne,0.0,0.0
haute_vienne,0.0,2.0
aude,3.024892,4.0
loiret,9.567799,0.0
gard,4.207605,1.0
