n,o,l
avila,27.892685,58.0
cadiz,18.011835,43.0
ciudad_real,65.09952,115.0
soria,24.911144,120.0
huelva,11.140284,5.0
bizkaia,138.37576,305.0
jaen,25.18408,23.0
guadalajara,23.383406,33.0
badajoz,20.921307,7.0
leon,45.84212,112.0
malaga,41.074047,84.0
segovia,75.88543,85.0
albacete,24.774271,44.0
gipuzkoa,57.524952,43.0
alicante,63.490093,38.0
burgos,27.78102,14.0
tarragona,6.43034,46.0
cuenca,16.89224,13.0
valladolid,107.7252,92.0
toledo,17.141148,44.0
caceres,35.683964,43.0
araba/alava,33.314537,71.0
girona,0.71982455,209.0
zamora,15.945316,42.0
cordoba,20.393417,9.0
barcelona,674.2248,760.0
lleida,49.876827,35.0
castellon,25.94161,60.0
valencia,92.03856,74.0
granada,38.050663,51.0
salamanca,61.486954,66.0
almeria,12.412976,19.0
palencia,17.158678,24.0
sevilla,41.798603,49.0
