n,o,l
E06000013,13.300457,10.0
E06000054,6.366596,6.0
E08000027,11.653163,8.0
E10000024,14.067976,4.0
E06000042,2.7328653,4.0
E09000023,4.6031866,5.0
E08000010,19.162077,8.0
E09000020,1.6204213,1.0
E06000051,11.651366,9.0
E10000014,46.48004,20.0
E06000057,4.2407217,0.0
E06000005,9.864438,6.0
E06000055,4.7047954,6.0
E08000008,5.5956206,11.0
E08000019,35.11831,29.0
E08000005,8.095132,4.0
E08000021,10.537944,3.0
E08000033,2.3278675,0.0
E09000016,3.6239662,2.0
E08000031,17.246832,9.0
E09000006,10.0489,8.0
E06000045,6.0731936,0.0
E06000034,1.6597474,11.0
E10000003,15.201527,9.0
E06000052,5.8691044,5.0
E08000034,7.2216644,1.0
E09000027,1.193198,5.0
E06000016,10.498019,2.0
E06000006,1.5183043,7.0
E08000024,14.85365,5.0
E10000006,26.952143,1.0
E08000013,11.795403,2.0
E09000018,3.325447,10.0
E06000021,12.516311,5.0
E06000002,7.688517,5.0
E09000009,13.532226,3.0
E06000009,7.408927,4.0
E10000021,6.8495555,3.0
E10000027,8.280648,5.0
E10000002,11.146566,6.0
E10000018,13.6502695,0.0
E09000001,1.0897233,3.0
E10000007,36.373997,7.0
E08000026,10.363906,12.0
E10000015,28.777777,18.0
E08000023,12.622602,9.0
E06000049,20.028189,8.0
E08000003,17.594915,10.0
E08000025,40.64809,26.0
E09000029,4.87675,1.0
E09000017,5.0278196,2.0
E09000002,1.2998198,2.0
E10000032,18.813524,8.0
E10000020,36.55977,2.0
E08000022,2.90765,45.0
E08000004,9.918894,11.0
E08000007,13.389164,14.0
E06000056,7.9968615,1.0
E06000033,2.1762156,1.0
E10000030,37.402645,16.0
E06000040,3.068509,2.0
E10000008,9.869057,11.0
E09000021,7.6637278,5.0
E08000014,2.809433,2.0
E06000014,6.032522,10.0
E10000016,80.49539,34.0
E06000008,4.6532655,1.0
E10000023,24.158213,16.0
E10000017,55.16617,40.0
E09000015,7.8548484,2.0
E08000011,8.415565,4.0
E06000041,2.7951508,3.0
E08000035,36.953773,10.0
E06000035,8.798541,0.0
E10000011,8.984285,12.0
E06000012,1.4552287,0.0
E06000047,32.669064,14.0
E06000007,10.414714,3.0
E10000029,30.104242,12.0
E06000030,4.964263,3.0
E06000038,6.9047575,8.0
E08000009,8.512224,4.0
E06000011,17.841974,10.0
E08000015,14.543487,13.0
E06000043,1.780296,2.0
E10000025,27.658443,2.0
E06000018,7.593532,0.0
E10000013,18.926516,11.0
E08000037,14.054517,5.0
E08000002,9.152068,8.0
E06000026,2.6387749,6.0
E06000017,1.150992,0.0
E06000027,2.0478945,3.0
E06000022,1.4032656,2.0
E10000031,20.627943,10.0
E06000024,2.2657495,6.0
E06000046,1.1901416,1.0
E09000026,2.998592,2.0
E06000050,13.43837,10.0
E06000059,2.622468,2.0
E06000031,6.9573107,7.0
E10000019,14.110934,6.0
E06000044,1.5579618,1.0
E09000008,11.3777075,5.0
E08000030,21.133474,4.0
E10000012,58.926804,21.0
E09000022,6.649928,3.0
E06000003,4.8405066,5.0
E06000004,5.726207,8.0
E08000018,13.5986395,6.0
E08000036,6.3379955,7.0
E09000003,5.361471,4.0
E08000016,13.198771,15.0
E09000004,3.751964,3.0
E08000001,11.620957,2.0
E08000012,18.341637,9.0
E06000032,7.0316563,0.0
E09000005,7.267455,3.0
E10000034,15.899871,7.0
E06000001,6.654234,2.0
E08000032,22.745365,21.0
E06000015,8.988499,2.0
E06000037,4.152129,0.0
E09000010,9.837645,1.0
E06000039,3.1730099,3.0
E08000017,13.7116,13.0
E10000028,37.296684,13.0
E06000020,5.362379,5.0
E06000036,2.0579476,7.0
