n,o,l
E06000013,14.290825,6.0
E06000054,8.807951,2.0
E08000027,14.679326,11.0
E10000024,17.936386,7.0
E06000042,5.5458417,4.0
E09000023,3.5495508,4.0
E08000010,24.593273,10.0
E09000020,5.0700245,1.0
E06000051,13.046192,18.0
E10000014,62.983807,22.0
E06000057,17.299831,14.0
E06000005,6.6057625,10.0
E06000055,9.614961,7.0
E08000008,6.3128424,9.0
E08000019,42.27557,15.0
E08000005,14.535752,13.0
E08000021,14.988529,12.0
E08000033,3.0032365,3.0
E09000016,7.5573435,9.0
E08000031,20.317448,18.0
E09000006,12.1879635,13.0
E06000045,12.45203,11.0
E06000034,3.7528222,1.0
E10000003,20.516289,22.0
E06000052,7.3465433,4.0
E08000034,8.73373,10.0
E09000027,1.644154,1.0
E06000016,18.448345,20.0
E06000006,4.3044457,3.0
E08000024,26.828566,28.0
E10000006,30.670357,12.0
E08000013,12.648258,1.0
E09000018,7.2612424,14.0
E06000021,14.4546795,14.0
E06000002,15.073679,11.0
E09000009,18.946682,7.0
E06000009,11.187494,5.0
E10000021,13.872726,14.0
E10000027,14.178915,13.0
E10000002,14.639146,10.0
E10000018,21.108152,13.0
E09000001,1.1837368,0.0
E10000007,21.976387,22.0
E08000026,14.711119,4.0
E10000015,40.602417,40.0
E08000023,15.610828,9.0
E06000049,22.752764,18.0
E08000003,23.146431,17.0
E08000025,56.059658,27.0
E09000029,7.670824,2.0
E09000017,11.128853,4.0
E09000002,5.0759306,3.0
E10000032,23.249065,13.0
E10000020,49.705513,40.0
E08000022,8.297642,1.0
E08000004,19.985107,25.0
E08000007,18.360811,13.0
E06000056,10.360661,14.0
E06000033,2.885412,12.0
E10000030,51.01372,20.0
E06000040,1.7319162,2.0
E10000008,13.516482,4.0
E09000021,12.596559,4.0
E08000014,5.1996307,3.0
E06000014,7.287797,14.0
E10000016,103.63809,55.0
E06000008,7.696184,6.0
E10000023,23.475796,30.0
E10000017,71.24186,40.0
E09000015,12.502207,16.0
E08000011,10.998036,7.0
E06000041,10.289642,0.0
E08000035,43.852825,20.0
E06000035,13.32771,13.0
E10000011,10.4878025,8.0
E06000012,2.569904,0.0
E06000047,40.803116,41.0
E06000007,14.870796,10.0
E10000029,38.35095,41.0
E06000030,9.956848,1.0
E06000038,10.822511,6.0
E08000009,11.692322,13.0
E06000011,17.880598,15.0
E08000015,21.33432,9.0
E06000043,4.72099,4.0
E10000025,32.56761,29.0
E06000018,13.209543,9.0
E10000013,27.257362,19.0
E08000037,22.216549,32.0
E08000002,11.459004,10.0
E06000026,9.000841,2.0
E06000017,1.3968625,1.0
E06000027,6.9143906,0.0
E06000022,3.0826368,0.0
E10000031,27.359621,10.0
E06000024,4.2480345,11.0
E06000046,2.750659,3.0
E09000026,7.410455,7.0
E06000050,20.17621,12.0
E06000059,7.0901217,4.0
E06000031,6.6252594,8.0
E10000019,19.515968,13.0
E06000044,3.2118552,1.0
E09000008,17.510654,11.0
E08000030,20.978214,3.0
E10000012,53.745564,44.0
E09000022,11.588452,3.0
E06000003,7.824812,7.0
E06000004,9.693396,11.0
E08000018,18.906971,5.0
E08000036,9.737921,5.0
E09000003,9.895781,7.0
E08000016,15.853753,12.0
E09000004,8.695595,6.0
E08000001,22.715818,12.0
E08000012,22.351467,10.0
E06000032,11.265023,16.0
E09000005,13.7602005,2.0
E10000034,23.938467,8.0
E06000001,9.3742695,7.0
E08000032,20.892311,27.0
E06000015,5.3238516,3.0
E06000037,8.760433,4.0
E09000010,11.734137,3.0
E06000039,4.6822906,4.0
E08000017,12.925544,1.0
E10000028,48.98946,21.0
E06000020,9.202252,5.0
E06000036,3.1233761,1.0
