n,o,l
E06000013,8.180372,4.0
E06000054,12.723925,10.0
E08000027,27.913734,30.0
E10000024,45.372623,40.0
E06000042,17.588154,12.0
E09000023,39.47778,52.0
E08000010,20.73872,24.0
E09000020,22.361887,19.0
E06000051,16.405539,8.0
E10000014,89.38503,87.0
E06000057,6.2415414,5.0
E06000005,29.184895,24.0
E06000055,15.448105,12.0
E08000008,17.303194,18.0
E08000019,86.062775,53.0
E08000005,20.510584,9.0
E08000021,36.47025,31.0
E08000033,10.191568,11.0
E09000016,25.207623,30.0
E08000031,25.680244,17.0
E09000006,49.08539,36.0
E06000045,19.748291,17.0
E06000034,13.906377,17.0
E10000003,20.139854,22.0
E06000052,21.993341,17.0
E08000034,22.600138,22.0
E09000027,19.982943,7.0
E06000016,23.820349,24.0
E06000006,10.821023,14.0
E08000024,36.855385,37.0
E10000006,69.8461,67.0
E08000013,25.455645,26.0
E09000018,27.867994,33.0
E06000021,12.625218,9.0
E06000002,20.297325,13.0
E09000009,8.733234,18.0
E06000009,38.111744,41.0
E10000021,47.75874,51.0
E10000027,10.812025,19.0
E10000002,25.625935,32.0
E10000018,36.58524,19.0
E09000001,2.725469,0.0
E10000007,50.747795,26.0
E08000026,30.798191,20.0
E10000015,83.01863,102.0
E08000023,11.643851,13.0
E06000049,24.81594,28.0
E08000003,35.69038,35.0
E08000025,129.16502,102.0
E09000029,31.599682,29.0
E09000017,29.024284,17.0
E09000002,20.484303,22.0
E10000032,31.25805,21.0
E10000020,31.963821,27.0
E08000022,27.829403,14.0
E08000004,21.957104,23.0
E08000007,27.01992,28.0
E06000056,18.044918,23.0
E06000033,16.893269,14.0
E10000030,87.28408,70.0
E06000040,10.910205,4.0
E10000008,23.088123,23.0
E09000021,28.695541,32.0
E08000014,16.398136,16.0
E06000014,12.168145,11.0
E10000016,96.50661,82.0
E06000008,10.107098,12.0
E10000023,27.386839,20.0
E10000017,89.398125,93.0
E09000015,35.128544,31.0
E08000011,19.127098,22.0
E06000041,14.72962,4.0
E08000035,34.25678,30.0
E06000035,24.658447,24.0
E10000011,23.993273,17.0
E06000012,5.6553655,1.0
E06000047,39.69292,36.0
E06000007,18.50985,24.0
E10000029,28.140568,21.0
E06000030,8.400742,12.0
E06000038,14.098523,10.0
E08000009,24.985336,27.0
E06000011,12.573147,7.0
E08000015,22.074648,52.0
E06000043,17.432467,12.0
E10000025,44.397076,69.0
E06000018,17.641079,20.0
E10000013,34.50153,31.0
E08000037,28.07716,23.0
E08000002,17.376831,8.0
E06000026,9.358519,12.0
E06000017,0.7574623,0.0
E06000027,6.916469,2.0
E06000022,6.2067027,4.0
E10000031,36.08138,51.0
E06000024,8.432535,7.0
E06000046,7.1204944,1.0
E09000026,27.885448,28.0
E06000050,24.358334,25.0
E06000059,15.478081,10.0
E06000031,7.8550925,5.0
E10000019,34.03181,14.0
E06000044,7.3971696,5.0
E09000008,55.034145,80.0
E08000030,38.009754,48.0
E10000012,98.657234,100.0
E09000022,54.35043,43.0
E06000003,13.335634,7.0
E06000004,14.953629,13.0
E08000018,29.03618,15.0
E08000036,19.51834,17.0
E09000003,54.18121,65.0
E08000016,29.898932,14.0
E09000004,25.6707,17.0
E08000001,21.832829,17.0
E08000012,48.63428,55.0
E06000032,21.711514,23.0
E09000005,60.631138,58.0
E10000034,43.07614,31.0
E06000001,4.926233,2.0
E08000032,24.725994,19.0
E06000015,27.747461,19.0
E06000037,13.799475,5.0
E09000010,28.944683,26.0
E06000039,13.024744,3.0
E08000017,20.195404,11.0
E10000028,51.304295,58.0
E06000020,8.596641,7.0
E06000036,9.274351,3.0
