n,o,l
hautes_pyrenees,5.1116023,1.0
paris,134.73589,35.0
loire,0.0,0.0
landes,0.0,0.0
charente_maritime,2.2948196,2.0
ardeche,1.0656306,0.0
doubs,7.9710703,9.0
aube,18.553576,10.0
essonne,81.86178,64.0
meurthe_et_moselle,5.5013347,4.0
drome,2.002359,0.0
dordogne,0.008001044,0.0
moselle,54.222885,25.0
tarn,0.0,1.0
lot,0.0,0.0
hauts_de_seine,111.66138,21.0
pas_de_calais,21.72212,17.0
marne,16.121199,4.0
puy_de_dome,8.566399,2.0
mayenne,0.0,2.0
val_de_marne,87.30566,38.0
pyrenees_atlantiques,19.262732,9.0
bas_rhin,0.9801291,18.0
herault,35.029797,21.0
bouches_du_rhone,130.36423,34.0
alpes_maritimes,5.070199,5.0
charente,0.08640741,0.0
eure,33.21549,8.0
correze,0.0,0.0
haute_savoie,16.749765,5.0
seine_et_marne,74.38656,38.0
rhone,18.857058,10.0
ain,11.64195,5.0
haute_garonne,5.1690598,1.0
jura,2.6013236,5.0
saone_et_loire,13.547335,3.0
indre,14.288194,17.0
pyrenees_orientales,0.05183094,3.0
ardennes,0.5352298,4.0
haut_rhin,50.118073,8.0
haute_saone,6.6102843,5.0
meuse,2.5428765,3.0
isere,0.37124637,0.0
territoire_de_belfort,4.097697,3.0
cher,15.604132,7.0
loir_et_cher,0.0,0.0
seine_maritime,17.814505,7.0
val_d'oise,49.315475,28.0
aisne,27.250845,15.0
oise,62.27348,11.0
cote_d'or,3.133156,1.0
vosges,23.313389,0.0
nord,23.835642,16.0
gironde,15.095036,9.0
yonne,0.36778852,1.0
lot_et_garonne,0.0,0.0
yvelines,41.12633,18.0
gers,1.5829396,4.0
savoie,0.51045376,0.0
loire_atlantique,0.0,0.0
alpes_de_haute_provence,0.0,2.0
haute_marne,0.0,1.0
eure_et_loir,36.416695,7.0
seine_saint_denis,105.020805,82.0
maine_et_loire,0.0,0.0
manche,1.6371788,0.0
calvados,4.3766346,0.0
somme,21.379519,14.0
nievre,4.66782,7.0
vienne,0.0,0.0
cantal,0.0,2.0
tarn_et_garonne,7.925214,1.0
haute_loire,0.0,1.0
indre_et_loire,1.2632765,0.0
vaucluse,24.458158,5.0
var,4.4144487,0.0
orne,0.2179056,1.0
haute_vienne,0.0,6.0
aude,7.7083883,3.0
loiret,18.388033,2.0
gard,10.24208,5.0
