n,o,l
E06000013,4.4591026,3.0
E06000054,7.7757454,13.0
E08000027,24.632648,28.0
E10000024,33.118633,35.0
E06000042,12.917336,14.0
E09000023,30.961613,27.0
E08000010,14.342803,19.0
E09000020,17.160437,21.0
E06000051,14.110299,8.0
E10000014,61.313473,85.0
E06000057,2.5674257,9.0
E06000005,10.477145,7.0
E06000055,6.1887536,7.0
E08000008,11.537023,10.0
E08000019,65.55406,75.0
E08000005,13.036317,11.0
E08000021,26.76243,19.0
E08000033,8.252723,12.0
E09000016,13.768051,16.0
E08000031,19.486471,21.0
E09000006,31.93822,39.0
E06000045,12.302661,17.0
E06000034,9.774325,10.0
E10000003,17.647993,25.0
E06000052,12.883519,11.0
E08000034,14.491725,19.0
E09000027,18.635952,12.0
E06000016,10.113027,5.0
E06000006,4.786177,12.0
E08000024,13.10185,29.0
E10000006,53.20418,34.0
E08000013,17.346909,23.0
E09000018,21.155104,24.0
E06000021,11.847369,14.0
E06000002,12.538535,17.0
E09000009,3.8077078,6.0
E06000009,35.662205,28.0
E10000021,26.774073,53.0
E10000027,6.5416646,9.0
E10000002,16.802917,29.0
E10000018,14.309781,14.0
E09000001,2.071642,2.0
E10000007,31.31703,39.0
E08000026,20.817343,23.0
E10000015,65.24116,86.0
E08000023,1.6638756,14.0
E06000049,14.276345,12.0
E08000003,25.507463,24.0
E08000025,98.01349,123.0
E09000029,17.603296,23.0
E09000017,23.353132,18.0
E09000002,13.563155,11.0
E10000032,22.796291,32.0
E10000020,24.588453,27.0
E08000022,10.888204,3.0
E08000004,15.082449,18.0
E08000007,14.20743,23.0
E06000056,9.475015,11.0
E06000033,10.262589,13.0
E10000030,61.22291,101.0
E06000040,3.6722455,9.0
E10000008,15.207913,9.0
E09000021,16.45929,19.0
E08000014,16.020393,19.0
E06000014,3.1670892,4.0
E10000016,63.82949,62.0
E06000008,5.8722916,8.0
E10000023,17.295547,31.0
E10000017,51.9182,97.0
E09000015,33.1201,29.0
E08000011,12.100411,22.0
E06000041,10.269122,15.0
E08000035,24.456793,27.0
E06000035,12.8062725,10.0
E10000011,14.64139,14.0
E06000012,2.8268714,4.0
E06000047,17.602081,20.0
E06000007,9.412419,18.0
E10000029,19.685648,23.0
E06000030,4.794385,6.0
E06000038,10.2801695,10.0
E08000009,12.843822,19.0
E06000011,8.093314,12.0
E08000015,18.238617,18.0
E06000043,11.241338,6.0
E10000025,27.625883,39.0
E06000018,10.995486,11.0
E10000013,22.354126,33.0
E08000037,9.941403,30.0
E08000002,10.589383,16.0
E06000026,6.6259933,7.0
E06000017,1.9118667,0.0
E06000027,2.8318195,5.0
E06000022,5.631234,5.0
E10000031,29.430166,40.0
E06000024,4.0755653,8.0
E06000046,2.2471304,3.0
E09000026,21.526266,25.0
E06000050,17.260386,16.0
E06000059,8.265241,12.0
E06000031,3.8477135,6.0
E10000019,20.71377,28.0
E06000044,4.1723557,4.0
E09000008,42.382618,56.0
E08000030,25.63814,27.0
E10000012,69.145775,76.0
E09000022,39.75502,52.0
E06000003,9.352222,7.0
E06000004,7.1569157,16.0
E08000018,21.77915,27.0
E08000036,13.936183,11.0
E09000003,50.215763,42.0
E08000016,18.86674,15.0
E09000004,18.6082,15.0
E08000001,6.2055864,17.0
E08000012,35.678577,43.0
E06000032,13.728494,16.0
E09000005,54.22197,57.0
E10000034,30.36386,44.0
E06000001,2.53528,5.0
E08000032,18.197996,23.0
E06000015,20.395163,22.0
E06000037,5.4399776,11.0
E09000010,18.88354,26.0
E06000039,10.375368,10.0
E08000017,15.466176,19.0
E10000028,42.53501,41.0
E06000020,9.458994,6.0
E06000036,4.0420294,3.0
