n,o,l
E06000013,9.444067,2.0
E06000054,6.830173,2.0
E08000027,14.673647,2.0
E10000024,19.646255,7.0
E06000042,8.179162,0.0
E09000023,4.8933997,1.0
E08000010,14.117916,28.0
E09000020,0.3819056,1.0
E06000051,10.349731,14.0
E10000014,39.354527,9.0
E06000057,13.553011,5.0
E06000005,7.420918,2.0
E06000055,9.389294,3.0
E08000008,4.9759727,8.0
E08000019,33.03713,23.0
E08000005,5.7976193,4.0
E08000021,20.054039,3.0
E08000033,3.459911,0.0
E09000016,2.8147008,1.0
E08000031,16.536749,8.0
E09000006,13.134614,2.0
E06000045,9.095042,4.0
E06000034,3.4150226,3.0
E10000003,18.640718,10.0
E06000052,4.3521056,6.0
E08000034,6.107544,4.0
E09000027,4.670042,1.0
E06000016,12.631859,10.0
E06000006,3.2503922,1.0
E08000024,17.867664,34.0
E10000006,36.730774,1.0
E08000013,4.651078,4.0
E09000018,8.811274,3.0
E06000021,15.24699,2.0
E06000002,10.351407,4.0
E09000009,10.788731,9.0
E06000009,8.336217,1.0
E10000021,9.070548,16.0
E10000027,11.030428,8.0
E10000002,5.5900064,3.0
E10000018,16.438421,9.0
E09000001,2.7458754,0.0
E10000007,24.553068,18.0
E08000026,5.741135,4.0
E10000015,33.751617,33.0
E08000023,16.968933,6.0
E06000049,19.068642,9.0
E08000003,15.490233,11.0
E08000025,28.69905,33.0
E09000029,3.5394301,4.0
E09000017,3.4470139,3.0
E09000002,2.750912,1.0
E10000032,18.776503,8.0
E10000020,39.883926,5.0
E08000022,7.864982,11.0
E08000004,9.983419,4.0
E08000007,16.71114,7.0
E06000056,6.2993703,1.0
E06000033,2.723077,2.0
E10000030,24.76561,6.0
E06000040,2.5642037,0.0
E10000008,11.484548,4.0
E09000021,11.088314,3.0
E08000014,6.0726323,3.0
E06000014,9.925919,5.0
E10000016,69.27644,31.0
E06000008,4.9390664,3.0
E10000023,27.005436,12.0
E10000017,45.64066,36.0
E09000015,10.722044,4.0
E08000011,8.723896,0.0
E06000041,4.762309,1.0
E08000035,26.599512,16.0
E06000035,6.394629,6.0
E10000011,8.132687,1.0
E06000012,2.198883,1.0
E06000047,37.861233,23.0
E06000007,11.423553,6.0
E10000029,22.268587,2.0
E06000030,3.0443017,4.0
E06000038,6.9833536,2.0
E08000009,7.8050785,5.0
E06000011,22.325048,10.0
E08000015,10.935991,5.0
E06000043,3.287883,0.0
E10000025,21.277401,43.0
E06000018,2.0317383,1.0
E10000013,13.846828,1.0
E08000037,18.588419,3.0
E08000002,8.668412,5.0
E06000026,3.0708277,0.0
E06000017,2.168096,1.0
E06000027,0.0,0.0
E06000022,2.0974028,0.0
E10000031,19.713554,5.0
E06000024,6.459673,6.0
E06000046,2.733456,1.0
E09000026,8.8669,1.0
E06000050,17.157396,7.0
E06000059,2.8963299,2.0
E06000031,6.664717,5.0
E10000019,11.320938,10.0
E06000044,2.0626059,0.0
E09000008,14.072639,1.0
E08000030,19.579046,2.0
E10000012,47.468494,15.0
E09000022,4.6813145,4.0
E06000003,4.719651,2.0
E06000004,7.178434,6.0
E08000018,15.180406,5.0
E08000036,12.067221,8.0
E09000003,7.211283,1.0
E08000016,12.190458,9.0
E09000004,6.4109154,1.0
E08000001,12.04428,5.0
E08000012,18.475801,3.0
E06000032,2.436903,1.0
E09000005,6.718051,6.0
E10000034,12.835496,8.0
E06000001,4.2943425,8.0
E08000032,27.036366,13.0
E06000015,3.9440289,5.0
E06000037,4.039316,1.0
E09000010,5.031708,0.0
E06000039,4.460075,0.0
E08000017,15.856131,10.0
E10000028,28.17457,6.0
E06000020,5.2612953,2.0
E06000036,2.7638063,3.0
