n,o,l
avila,41.154106,30.0
cadiz,46.28182,42.0
ciudad_real,0.1548517,0.0
soria,67.28195,66.0
huelva,20.347403,37.0
bizkaia,252.97353,200.0
jaen,60.173405,53.0
guadalajara,0.1548517,0.0
badajoz,43.385754,20.0
leon,90.94097,59.0
malaga,105.1645,75.0
segovia,62.067677,80.0
albacete,0.15550162,0.0
gipuzkoa,89.97329,0.0
alicante,245.76398,125.0
burgos,58.7853,45.0
tarragona,68.62264,79.0
cuenca,0.1548517,0.0
valladolid,89.6038,102.0
toledo,147.28377,92.0
caceres,100.03751,36.0
araba/alava,0.1548517,0.0
girona,56.22165,150.0
zamora,1255.5442,1220.0
cordoba,22.563047,18.0
barcelona,63.49346,110.0
lleida,64.86155,60.0
castellon,61.91107,43.0
valencia,148.20862,148.0
granada,76.56072,87.0
salamanca,115.98402,76.0
almeria,22.51619,18.0
palencia,38.502544,44.0
sevilla,105.55685,73.0
