n,o,l
E06000013,9.503275,18.0
E06000054,13.2591,8.0
E08000027,16.207462,7.0
E10000024,41.907238,16.0
E06000042,15.294725,10.0
E09000023,34.286953,4.0
E08000010,29.229939,22.0
E09000020,16.156988,17.0
E06000051,12.189486,9.0
E10000014,96.35423,64.0
E06000057,12.709999,13.0
E06000005,33.511036,6.0
E06000055,18.36735,9.0
E08000008,17.381598,9.0
E08000019,58.662952,43.0
E08000005,25.271362,16.0
E08000021,38.042,18.0
E08000033,5.52438,7.0
E09000016,28.708284,10.0
E08000031,37.112396,38.0
E09000006,15.714382,9.0
E06000045,8.081297,14.0
E06000034,27.190323,9.0
E10000003,16.398663,31.0
E06000052,19.58325,4.0
E08000034,8.759534,11.0
E09000027,25.79237,2.0
E06000016,15.070548,21.0
E06000006,54.68581,4.0
E08000024,82.29807,15.0
E10000006,24.312681,37.0
E08000013,22.826859,10.0
E09000018,10.334226,5.0
E06000021,18.323605,13.0
E06000002,8.485337,22.0
E09000009,34.04884,16.0
E06000009,38.107647,9.0
E10000021,11.382535,9.0
E10000027,27.516418,16.0
E10000002,28.358566,21.0
E10000018,2.7337182,22.0
E09000001,5.289543,0.0
E10000007,37.01225,16.0
E08000026,20.363035,10.0
E10000015,85.59355,49.0
E08000023,16.953314,19.0
E06000049,33.85224,21.0
E08000003,61.586292,24.0
E08000025,81.11128,63.0
E09000029,22.93133,12.0
E09000017,27.518555,10.0
E09000002,15.866523,6.0
E10000032,45.377403,19.0
E10000020,20.823717,69.0
E08000022,53.160954,15.0
E08000004,33.809048,22.0
E08000007,34.249615,24.0
E06000056,16.86583,13.0
E06000033,6.8452306,5.0
E10000030,86.865944,47.0
E06000040,4.2538753,3.0
E10000008,19.568909,9.0
E09000021,37.27749,19.0
E08000014,17.667446,5.0
E06000014,7.108332,13.0
E10000016,120.56116,127.0
E06000008,13.209217,8.0
E10000023,30.21563,22.0
E10000017,115.41724,87.0
E09000015,29.07041,13.0
E08000011,23.753674,10.0
E06000041,6.0453715,26.0
E08000035,47.46404,49.0
E06000035,25.045664,9.0
E10000011,23.046124,9.0
E06000012,3.0480628,7.0
E06000047,60.823048,38.0
E06000007,28.71988,13.0
E10000029,32.388348,27.0
E06000030,15.114015,12.0
E06000038,11.305159,14.0
E08000009,23.631847,13.0
E06000011,13.824852,14.0
E08000015,48.63989,28.0
E06000043,9.957468,1.0
E10000025,64.66339,34.0
E06000018,15.620559,21.0
E10000013,48.522236,23.0
E08000037,39.594685,17.0
E08000002,23.40031,10.0
E06000026,5.0062437,17.0
E06000017,1.6445898,5.0
E06000027,3.753862,9.0
E06000022,5.9314494,5.0
E10000031,38.177807,33.0
E06000024,4.8874893,9.0
E06000046,2.6971693,4.0
E09000026,32.135197,12.0
E06000050,32.445377,13.0
E06000059,13.261558,8.0
E06000031,3.8133142,9.0
E10000019,26.154114,20.0
E06000044,8.554991,16.0
E09000008,49.251606,19.0
E08000030,29.221062,20.0
E10000012,87.96524,61.0
E09000022,34.65835,12.0
E06000003,6.6499705,12.0
E06000004,13.9213915,15.0
E08000018,18.46156,22.0
E08000036,20.350235,16.0
E09000003,43.241306,6.0
E08000016,15.839968,20.0
E09000004,21.658209,14.0
E08000001,38.230797,35.0
E08000012,69.23167,21.0
E06000032,26.145231,15.0
E09000005,38.160107,9.0
E10000034,39.668728,28.0
E06000001,5.6272597,9.0
E08000032,32.73441,34.0
E06000015,8.455776,11.0
E06000037,4.1404333,6.0
E09000010,29.714935,10.0
E06000039,8.793165,7.0
E08000017,15.212781,17.0
E10000028,54.14558,58.0
E06000020,4.0872016,15.0
E06000036,20.766697,7.0
