n,o,l
hautes_pyrenees,7.6479464,1.0
paris,55.892612,58.0
loire,0.0,6.0
landes,0.0,1.0
charente_maritime,7.4944773,2.0
ardeche,0.21806431,0.0
doubs,2.5181653,0.0
aube,8.380085,6.0
essonne,41.823997,79.0
meurthe_et_moselle,3.214052,3.0
drome,0.13633156,0.0
dordogne,0.0,0.0
moselle,21.316807,9.0
tarn,0.0,1.0
lot,0.0,0.0
hauts_de_seine,38.87183,17.0
pas_de_calais,9.745857,10.0
marne,3.8648422,0.0
puy_de_dome,2.6242301,4.0
mayenne,0.0,1.0
val_de_marne,32.212456,32.0
pyrenees_atlantiques,7.735009,1.0
bas_rhin,0.0,14.0
herault,5.7194614,15.0
bouches_du_rhone,53.478706,47.0
alpes_maritimes,4.337358,1.0
charente,0.0,0.0
eure,11.330155,16.0
correze,0.0,0.0
haute_savoie,8.34284,6.0
seine_et_marne,37.546604,16.0
rhone,2.2940645,3.0
ain,9.765547,12.0
haute_garonne,1.8523266,1.0
jura,3.440401,3.0
saone_et_loire,4.4101777,6.0
indre,5.0291433,15.0
pyrenees_orientales,0.0,2.0
ardennes,1.0681694,0.0
haut_rhin,18.638866,7.0
haute_saone,4.212458,0.0
meuse,0.2155813,2.0
isere,0.7750796,0.0
territoire_de_belfort,0.30056372,5.0
cher,5.008926,6.0
loir_et_cher,0.0,0.0
seine_maritime,5.995082,2.0
val_d'oise,17.230095,14.0
aisne,4.909088,7.0
oise,20.165392,30.0
cote_d'or,0.0,1.0
vosges,3.1819878,0.0
nord,8.304465,6.0
gironde,3.3041396,2.0
yonne,0.0,0.0
lot_et_garonne,0.0,0.0
yvelines,17.663618,48.0
gers,0.7921841,1.0
savoie,0.0,0.0
loire_atlantique,0.0,0.0
alpes_de_haute_provence,0.0,1.0
haute_marne,0.0,1.0
eure_et_loir,17.27415,0.0
seine_saint_denis,38.971584,37.0
maine_et_loire,0.0,2.0
manche,2.6465173,0.0
calvados,1.3651232,1.0
somme,6.0734334,7.0
nievre,6.2750664,2.0
vienne,0.0,1.0
cantal,0.0,1.0
tarn_et_garonne,0.7831629,1.0
haute_loire,0.0,2.0
indre_et_loire,0.0,0.0
vaucluse,5.314356,5.0
var,3.331807,1.0
orne,0.0,8.0
haute_vienne,0.0,1.0
aude,2.2434425,1.0
loiret,3.561009,0.0
gard,4.425563,9.0
