n,o,l
E06000013,12.392787,14.0
E06000054,7.850439,6.0
E08000027,14.4040985,18.0
E10000024,16.29814,21.0
E06000042,6.7436147,13.0
E09000023,12.538192,7.0
E08000010,23.565308,9.0
E09000020,6.714101,4.0
E06000051,13.241142,8.0
E10000014,63.673084,54.0
E06000057,17.79651,19.0
E06000005,5.940775,6.0
E06000055,10.166443,15.0
E08000008,7.47798,8.0
E08000019,42.961353,36.0
E08000005,14.51076,6.0
E08000021,15.335145,34.0
E08000033,3.1170595,7.0
E09000016,7.139434,4.0
E08000031,22.978647,8.0
E09000006,9.9921055,17.0
E06000045,12.668545,15.0
E06000034,5.480074,7.0
E10000003,21.495209,27.0
E06000052,7.3590093,4.0
E08000034,9.388075,13.0
E09000027,0.6898715,8.0
E06000016,16.49338,12.0
E06000006,3.835066,5.0
E08000024,25.168259,25.0
E10000006,31.283638,44.0
E08000013,14.21702,8.0
E09000018,7.091445,17.0
E06000021,12.862723,21.0
E06000002,15.714539,12.0
E09000009,17.267656,12.0
E06000009,11.000519,7.0
E10000021,12.977474,12.0
E10000027,16.144152,13.0
E10000002,17.283712,6.0
E10000018,23.548347,17.0
E09000001,0.9422938,0.0
E10000007,21.932636,7.0
E08000026,14.717116,6.0
E10000015,43.21687,33.0
E08000023,16.32528,24.0
E06000049,20.662739,25.0
E08000003,22.103062,17.0
E08000025,60.501675,35.0
E09000029,7.6539383,4.0
E09000017,11.199247,3.0
E09000002,5.710578,0.0
E10000032,24.051352,22.0
E10000020,49.680313,52.0
E08000022,8.619165,15.0
E08000004,19.464594,13.0
E08000007,17.14299,26.0
E06000056,11.501301,4.0
E06000033,2.7446415,5.0
E10000030,53.000805,27.0
E06000040,2.6765306,2.0
E10000008,12.9163265,7.0
E09000021,14.810013,16.0
E08000014,5.9687357,12.0
E06000014,7.3399534,12.0
E10000016,119.59074,69.0
E06000008,6.5331097,8.0
E10000023,22.580929,34.0
E10000017,73.54905,64.0
E09000015,13.443684,6.0
E08000011,10.228443,10.0
E06000041,7.9389167,10.0
E08000035,46.08249,21.0
E06000035,13.128057,8.0
E10000011,11.747925,11.0
E06000012,0.10410546,0.0
E06000047,38.08247,46.0
E06000007,14.511921,16.0
E10000029,33.567116,25.0
E06000030,8.837706,3.0
E06000038,13.28058,5.0
E08000009,13.036294,12.0
E06000011,16.905436,28.0
E08000015,21.918161,8.0
E06000043,4.890207,4.0
E10000025,30.974066,32.0
E06000018,14.155188,6.0
E10000013,26.639162,13.0
E08000037,18.545498,22.0
E08000002,11.387607,11.0
E06000026,11.027308,2.0
E06000017,0.0,0.0
E06000027,6.7539954,1.0
E06000022,2.2280028,1.0
E10000031,28.328503,17.0
E06000024,1.1503844,9.0
E06000046,0.0,1.0
E09000026,8.033429,16.0
E06000050,20.488344,19.0
E06000059,4.031446,3.0
E06000031,7.783986,8.0
E10000019,18.366226,11.0
E06000044,5.615144,2.0
E09000008,16.559645,21.0
E08000030,23.81233,21.0
E10000012,54.127125,40.0
E09000022,9.119289,7.0
E06000003,9.2135515,6.0
E06000004,9.900842,10.0
E08000018,17.200394,16.0
E08000036,10.111063,19.0
E09000003,10.562086,9.0
E08000016,13.9708805,10.0
E09000004,8.106326,11.0
E08000001,24.02174,14.0
E08000012,23.275057,21.0
E06000032,10.747048,0.0
E09000005,14.82648,12.0
E10000034,26.633331,14.0
E06000001,2.907163,4.0
E08000032,22.135828,26.0
E06000015,4.0711846,1.0
E06000037,8.634018,5.0
E09000010,13.424826,3.0
E06000039,4.3456383,9.0
E08000017,12.191366,22.0
E10000028,47.986557,31.0
E06000020,8.379456,8.0
E06000036,2.4747057,1.0
