n,o,l
avila,44.183857,41.0
cadiz,49.49477,16.0
ciudad_real,0.11092807,0.0
soria,72.657906,34.0
huelva,21.469566,9.0
bizkaia,277.50925,114.0
jaen,64.47155,20.0
guadalajara,0.11092807,0.0
badajoz,47.493385,10.0
leon,97.458885,57.0
malaga,115.023094,53.0
segovia,66.063866,97.0
albacete,0.111386016,0.0
gipuzkoa,98.52141,32.0
alicante,258.98798,68.0
burgos,64.168655,21.0
tarragona,73.67361,0.0
cuenca,0.110928066,0.0
valladolid,96.68661,51.0
toledo,160.96315,36.0
caceres,108.48181,0.0
araba/alava,0.110928066,58.0
girona,65.11306,167.0
zamora,1396.8688,650.0
cordoba,23.326126,72.0
barcelona,67.32781,16.0
lleida,71.740364,22.0
castellon,66.13264,65.0
valencia,152.11577,146.0
granada,83.273994,24.0
salamanca,122.90754,80.0
almeria,23.944134,25.0
palencia,40.76297,20.0
sevilla,113.44719,61.0
