n,o,l
avila,44.673065,48.0
cadiz,32.70855,0.0
ciudad_real,0.23511173,169.0
soria,29.920767,103.0
huelva,13.272259,1.0
bizkaia,255.02203,173.0
jaen,32.63546,8.0
guadalajara,0.23519015,19.0
badajoz,25.76674,5.0
leon,46.405685,17.0
malaga,68.00457,105.0
segovia,87.9912,64.0
albacete,0.44970962,17.0
gipuzkoa,67.57135,31.0
alicante,74.51891,17.0
burgos,32.25651,34.0
tarragona,63.16346,33.0
cuenca,0.23533478,25.0
valladolid,89.06461,44.0
toledo,66.7761,19.0
caceres,38.36048,42.0
araba/alava,0.23514424,30.0
girona,78.07023,163.0
zamora,901.2924,10.0
cordoba,32.249054,6.0
barcelona,17.700788,745.0
lleida,56.5301,68.0
castellon,31.550238,2.0
valencia,111.101295,41.0
granada,47.285122,58.0
salamanca,80.73943,49.0
almeria,17.047056,7.0
palencia,27.158186,37.0
sevilla,66.666985,43.0
