n,o,l
E06000013,2.1530879,8.0
E06000054,10.601647,11.0
E08000027,24.067915,12.0
E10000024,36.27768,28.0
E06000042,13.666196,6.0
E09000023,45.701973,12.0
E08000010,21.896124,23.0
E09000020,10.352828,3.0
E06000051,7.686998,16.0
E10000014,102.050575,71.0
E06000057,6.0060015,15.0
E06000005,26.307436,37.0
E06000055,9.046989,10.0
E08000008,16.980349,18.0
E08000019,67.166145,35.0
E08000005,12.540483,16.0
E08000021,33.678093,17.0
E08000033,4.820752,8.0
E09000016,26.672213,19.0
E08000031,16.338957,11.0
E09000006,36.831062,10.0
E06000045,11.086794,5.0
E06000034,7.583212,13.0
E10000003,20.842012,20.0
E06000052,15.460758,6.0
E08000034,19.584066,7.0
E09000027,7.0646124,22.0
E06000016,24.052124,4.0
E06000006,13.486251,29.0
E08000024,54.79567,34.0
E10000006,84.27169,15.0
E08000013,26.507093,10.0
E09000018,24.120752,10.0
E06000021,4.0859237,14.0
E06000002,18.77559,11.0
E09000009,7.8958616,21.0
E06000009,32.141182,18.0
E10000021,53.783524,11.0
E10000027,10.250914,7.0
E10000002,24.446932,12.0
E10000018,27.476637,0.0
E09000001,0.0,7.0
E10000007,25.58158,21.0
E08000026,20.108324,21.0
E10000015,96.693665,50.0
E08000023,13.974119,9.0
E06000049,25.964006,19.0
E08000003,47.914825,37.0
E08000025,98.815254,50.0
E09000029,17.720564,5.0
E09000017,24.610401,11.0
E09000002,12.446493,15.0
E10000032,38.367928,29.0
E10000020,37.83216,7.0
E08000022,21.635965,40.0
E08000004,19.853819,22.0
E08000007,32.494675,14.0
E06000056,16.48348,18.0
E06000033,13.054185,8.0
E10000030,86.88033,54.0
E06000040,0.48192477,6.0
E10000008,22.821827,31.0
E09000021,37.20296,21.0
E08000014,11.278568,9.0
E06000014,3.897211,5.0
E10000016,112.45323,117.0
E06000008,7.6103644,11.0
E10000023,26.965494,27.0
E10000017,120.86697,63.0
E09000015,27.831839,13.0
E08000011,20.710844,8.0
E06000041,4.1922193,11.0
E08000035,36.12784,38.0
E06000035,23.024324,13.0
E10000011,15.320587,12.0
E06000012,0.52704746,2.0
E06000047,49.67952,29.0
E06000007,22.098743,7.0
E10000029,28.163723,27.0
E06000030,6.5642533,10.0
E06000038,6.2918267,25.0
E08000009,22.392532,12.0
E06000011,9.985376,16.0
E08000015,48.341705,27.0
E06000043,9.300612,11.0
E10000025,64.42252,38.0
E06000018,15.595608,11.0
E10000013,37.918285,38.0
E08000037,28.36308,20.0
E08000002,13.333639,16.0
E06000026,3.5676,7.0
E06000017,0.0,1.0
E06000027,0.0,2.0
E06000022,1.0705588,2.0
E10000031,41.33071,22.0
E06000024,1.9567657,1.0
E06000046,0.0,2.0
E09000026,24.939247,24.0
E06000050,32.08002,25.0
E06000059,6.907032,5.0
E06000031,2.409264,2.0
E10000019,27.35207,24.0
E06000044,4.8707547,7.0
E09000008,60.970165,26.0
E08000030,35.375603,13.0
E10000012,108.17348,46.0
E09000022,40.551926,16.0
E06000003,7.5435686,8.0
E06000004,9.837573,10.0
E08000018,8.846998,26.0
E08000036,19.492579,18.0
E09000003,50.310036,17.0
E08000016,6.7415547,21.0
E09000004,20.624327,6.0
E08000001,24.235374,25.0
E08000012,59.93745,35.0
E06000032,23.179705,23.0
E09000005,54.627487,26.0
E10000034,32.75742,22.0
E06000001,0.68301815,6.0
E08000032,25.76367,22.0
E06000015,9.503235,9.0
E06000037,4.6980925,7.0
E09000010,24.11012,22.0
E06000039,4.574212,9.0
E08000017,3.0881722,8.0
E10000028,52.93506,35.0
E06000020,2.875384,3.0
E06000036,1.733816,9.0
