n,o,l
E06000013,8.815146,4.0
E06000054,7.657414,9.0
E08000027,30.066448,27.0
E10000024,43.38586,27.0
E06000042,19.846987,10.0
E09000023,40.248158,28.0
E08000010,24.006765,14.0
E09000020,23.32659,7.0
E06000051,15.104233,8.0
E10000014,85.287926,74.0
E06000057,3.3993795,10.0
E06000005,16.438559,25.0
E06000055,11.454953,6.0
E08000008,18.512129,15.0
E08000019,98.05395,42.0
E08000005,19.405478,17.0
E08000021,34.8853,23.0
E08000033,11.991604,8.0
E09000016,24.183704,21.0
E08000031,26.403742,33.0
E09000006,45.41169,11.0
E06000045,20.443232,8.0
E06000034,13.892208,19.0
E10000003,25.966955,15.0
E06000052,20.36093,14.0
E08000034,22.393364,8.0
E09000027,22.172518,15.0
E06000016,17.297941,12.0
E06000006,13.0763645,46.0
E08000024,39.236534,52.0
E10000006,65.93797,28.0
E08000013,24.623638,16.0
E09000018,27.744808,6.0
E06000021,14.576117,21.0
E06000002,20.162617,14.0
E09000009,12.665388,26.0
E06000009,43.44668,42.0
E10000021,50.838158,6.0
E10000027,11.696678,21.0
E10000002,30.069433,20.0
E10000018,32.359062,0.0
E09000001,3.81461,7.0
E10000007,50.439766,33.0
E08000026,29.972889,18.0
E10000015,84.66082,54.0
E08000023,15.910389,13.0
E06000049,21.160551,19.0
E08000003,34.992313,40.0
E08000025,131.0915,82.0
E09000029,24.717056,7.0
E09000017,32.310467,17.0
E09000002,20.695482,6.0
E10000032,34.471428,33.0
E10000020,30.745852,24.0
E08000022,18.675604,29.0
E08000004,20.161287,13.0
E08000007,22.277666,26.0
E06000056,18.474016,11.0
E06000033,17.025913,14.0
E10000030,82.48403,69.0
E06000040,9.135473,9.0
E10000008,19.12602,33.0
E09000021,30.199678,33.0
E08000014,19.898054,11.0
E06000014,6.588179,4.0
E10000016,87.41932,67.0
E06000008,12.421583,10.0
E10000023,26.575514,27.0
E10000017,84.762566,90.0
E09000015,36.55953,24.0
E08000011,20.738266,16.0
E06000041,15.455908,9.0
E08000035,30.678885,17.0
E06000035,18.560514,24.0
E10000011,24.798822,20.0
E06000012,4.4475455,3.0
E06000047,27.09587,31.0
E06000007,22.110449,16.0
E10000029,27.605755,19.0
E06000030,8.036072,12.0
E06000038,13.697984,14.0
E08000009,18.920406,16.0
E06000011,17.30488,14.0
E08000015,23.47051,42.0
E06000043,12.237732,13.0
E10000025,46.163242,38.0
E06000018,16.287748,15.0
E10000013,35.11583,44.0
E08000037,25.027863,31.0
E08000002,13.773808,11.0
E06000026,7.545182,10.0
E06000017,3.3581326,0.0
E06000027,7.911366,4.0
E06000022,6.723454,1.0
E10000031,33.49365,35.0
E06000024,6.3730187,6.0
E06000046,3.5737152,3.0
E09000026,30.267775,24.0
E06000050,24.892965,31.0
E06000059,11.537571,7.0
E06000031,6.950061,4.0
E10000019,29.405966,19.0
E06000044,4.1109967,6.0
E09000008,54.96904,45.0
E08000030,34.63116,26.0
E10000012,90.96154,84.0
E09000022,49.80273,31.0
E06000003,12.683996,13.0
E06000004,13.123045,11.0
E08000018,32.02587,11.0
E08000036,19.182354,11.0
E09000003,54.20982,38.0
E08000016,27.939318,12.0
E09000004,25.053656,22.0
E08000001,21.617222,22.0
E08000012,47.09562,47.0
E06000032,24.893639,14.0
E09000005,63.173187,49.0
E10000034,44.47032,16.0
E06000001,6.7392936,6.0
E08000032,25.962585,21.0
E06000015,30.201038,18.0
E06000037,6.523358,13.0
E09000010,29.61803,19.0
E06000039,12.003391,14.0
E08000017,22.88381,7.0
E10000028,51.360794,42.0
E06000020,11.3943815,7.0
E06000036,10.159158,20.0
