n,o,l
avila,55.534084,24.0
cadiz,43.039272,7.0
ciudad_real,136.20937,88.0
soria,53.343258,6.0
huelva,34.02486,12.0
bizkaia,149.41058,35.0
jaen,48.150837,12.0
guadalajara,46.174976,55.0
badajoz,42.28014,13.0
leon,92.92813,94.0
malaga,51.03894,15.0
segovia,75.42949,43.0
albacete,57.8278,23.0
gipuzkoa,51.792038,14.0
alicante,59.8686,40.0
burgos,68.62239,27.0
tarragona,57.316525,13.0
cuenca,94.01157,33.0
valladolid,113.73326,31.0
toledo,54.230984,10.0
caceres,86.69927,77.0
araba/alava,230.16078,38.0
girona,3.300229,0.0
zamora,713.2758,501.0
cordoba,38.48439,10.0
barcelona,56.2234,3.0
lleida,57.675938,12.0
castellon,51.56548,10.0
valencia,112.738846,83.0
granada,41.85783,55.0
salamanca,67.75705,70.0
almeria,37.438263,3.0
palencia,34.17874,30.0
sevilla,48.834766,16.0
