n,o,l
avila,32.799545,30.0
cadiz,12.664598,5.0
ciudad_real,98.43294,51.0
soria,35.20813,86.0
huelva,4.716108,0.0
bizkaia,153.58514,0.0
jaen,17.915012,15.0
guadalajara,30.082884,7.0
badajoz,8.98601,17.0
leon,60.57896,35.0
malaga,87.953705,16.0
segovia,45.489716,26.0
albacete,40.644474,97.0
gipuzkoa,38.74221,0.0
alicante,28.56392,135.0
burgos,24.61616,29.0
tarragona,23.926441,0.0
cuenca,30.761364,126.0
valladolid,61.840816,0.0
toledo,58.036793,0.0
caceres,26.51793,3.0
araba/alava,54.803852,103.0
girona,143.599,0.0
zamora,558.5462,55.0
cordoba,17.196568,1.0
barcelona,7.9404225,19.0
lleida,23.875309,0.0
castellon,18.054577,35.0
valencia,69.13103,135.0
granada,38.51369,12.0
salamanca,52.002323,32.0
almeria,9.359714,3.0
palencia,25.784737,4.0
sevilla,26.199123,40.0
