n,o,l
hautes_pyrenees,1.922742,2.0
paris,48.785896,43.0
loire,1.9010358,0.0
landes,0.3856485,0.0
charente_maritime,1.3623469,1.0
ardeche,1.2060902,0.0
doubs,2.2299056,3.0
aube,4.2752404,5.0
essonne,60.25868,24.0
meurthe_et_moselle,2.1659932,0.0
drome,0.3568551,0.0
dordogne,0.1801956,0.0
moselle,17.241165,0.0
tarn,0.43778008,0.0
lot,0.34754336,0.0
hauts_de_seine,27.7824,8.0
pas_de_calais,11.683593,10.0
marne,9.280877,1.0
puy_de_dome,1.0715537,0.0
mayenne,0.40008005,0.0
val_de_marne,28.46519,15.0
pyrenees_atlantiques,8.807369,7.0
bas_rhin,8.497293,0.0
herault,14.496853,5.0
bouches_du_rhone,38.790737,21.0
alpes_maritimes,2.138855,0.0
charente,0.3477997,0.0
eure,13.940464,3.0
correze,0.2955384,0.0
haute_savoie,3.7525992,0.0
seine_et_marne,33.855762,9.0
rhone,3.054938,0.0
ain,11.756245,0.0
haute_garonne,1.7076952,5.0
jura,2.5634594,1.0
saone_et_loire,3.435204,2.0
indre,9.801078,1.0
pyrenees_orientales,0.60287803,0.0
ardennes,0.5705592,2.0
haut_rhin,6.2948647,0.0
haute_saone,0.9844624,0.0
meuse,1.7108842,0.0
isere,0.33559418,0.0
territoire_de_belfort,1.5345974,0.0
cher,3.3623385,3.0
loir_et_cher,0.2461817,0.0
seine_maritime,5.3108387,1.0
val_d'oise,17.988039,6.0
aisne,6.0029235,2.0
oise,15.710388,19.0
cote_d'or,0.433054,0.0
vosges,0.96369,1.0
nord,6.129048,5.0
gironde,1.9690742,0.0
yonne,0.44369763,0.0
lot_et_garonne,0.14799762,0.0
yvelines,25.783045,2.0
gers,1.3751094,5.0
savoie,0.04269395,0.0
loire_atlantique,0.13960847,0.0
alpes_de_haute_provence,0.788752,3.0
haute_marne,0.3913475,0.0
eure_et_loir,4.1914697,2.0
seine_saint_denis,44.342964,11.0
maine_et_loire,0.5006858,1.0
manche,0.6754434,1.0
calvados,0.74827266,1.0
somme,6.583615,7.0
nievre,1.3142796,7.0
vienne,0.34731895,2.0
cantal,0.48129198,1.0
tarn_et_garonne,0.46194887,0.0
haute_loire,0.78643054,0.0
indre_et_loire,0.30060583,4.0
vaucluse,4.1985126,1.0
var,1.7476681,0.0
orne,2.811395,5.0
haute_vienne,0.6016586,1.0
aude,0.44416028,2.0
loiret,0.35797533,1.0
gard,4.1369963,1.0
