n,o,l
avila,27.205986,12.0
cadiz,9.536942,0.0
ciudad_real,94.74104,88.0
soria,33.08019,75.0
huelva,3.530074,0.0
bizkaia,114.56852,0.0
jaen,11.130909,0.0
guadalajara,30.536694,26.0
badajoz,4.362384,2.0
leon,59.057396,31.0
malaga,65.56043,0.0
segovia,31.63414,35.0
albacete,36.160763,73.0
gipuzkoa,31.649637,0.0
alicante,24.327335,82.0
burgos,16.764713,62.0
tarragona,16.017843,0.0
cuenca,31.343012,95.0
valladolid,58.051357,48.0
toledo,41.073162,0.0
caceres,54.871113,5.0
araba/alava,17.464375,59.0
girona,93.94596,0.0
zamora,412.8533,0.0
cordoba,12.908302,6.0
barcelona,6.7329082,0.0
lleida,17.087837,0.0
castellon,37.732952,23.0
valencia,49.23203,91.0
granada,36.781227,0.0
salamanca,49.595814,112.0
almeria,7.3515306,0.0
palencia,21.739609,8.0
sevilla,22.537287,0.0
