n,o,l
avila,42.39022,34.0
cadiz,49.136017,20.0
ciudad_real,0.277886,0.0
soria,68.510445,13.0
huelva,20.397858,4.0
bizkaia,267.37585,251.0
jaen,62.728664,17.0
guadalajara,0.277886,0.0
badajoz,47.195168,19.0
leon,93.75984,29.0
malaga,116.70563,74.0
segovia,63.06594,97.0
albacete,0.28123736,0.0
gipuzkoa,95.46396,118.0
alicante,237.18784,41.0
burgos,62.27336,21.0
tarragona,73.23871,54.0
cuenca,0.277886,0.0
valladolid,93.351204,157.0
toledo,153.14458,62.0
caceres,105.97773,29.0
araba/alava,0.27788603,0.0
girona,73.08121,0.0
zamora,1410.4597,1032.0
cordoba,22.066011,2.0
barcelona,63.978336,14.0
lleida,71.2536,85.0
castellon,61.265594,7.0
valencia,138.53394,61.0
granada,83.49306,50.0
salamanca,117.648895,88.0
almeria,23.144169,7.0
palencia,38.688602,24.0
sevilla,109.82753,44.0
