n,o,l
E06000013,1.3179581,7.0
E06000054,9.969675,10.0
E08000027,23.164902,12.0
E10000024,37.254417,11.0
E06000042,14.708982,7.0
E09000023,43.593517,7.0
E08000010,24.047937,19.0
E09000020,12.055349,0.0
E06000051,7.564759,12.0
E10000014,109.700615,50.0
E06000057,6.1839156,5.0
E06000005,29.715017,20.0
E06000055,10.344493,3.0
E08000008,16.672377,6.0
E08000019,63.68578,42.0
E08000005,16.367302,14.0
E08000021,36.972103,18.0
E08000033,5.200506,2.0
E09000016,28.848883,10.0
E08000031,16.763372,9.0
E09000006,38.282146,5.0
E06000045,11.43286,1.0
E06000034,8.067374,16.0
E10000003,21.837305,6.0
E06000052,15.219197,11.0
E08000034,22.006353,9.0
E09000027,7.9467635,23.0
E06000016,24.402424,9.0
E06000006,14.161035,28.0
E08000024,56.662155,19.0
E10000006,86.612236,3.0
E08000013,29.423971,11.0
E09000018,24.386374,11.0
E06000021,5.277819,10.0
E06000002,21.016111,21.0
E09000009,7.7444253,11.0
E06000009,34.482487,31.0
E10000021,49.707077,8.0
E10000027,10.314552,16.0
E10000002,27.713114,20.0
E10000018,28.550123,0.0
E09000001,0.0,2.0
E10000007,32.493713,27.0
E08000026,20.98237,5.0
E10000015,95.39913,33.0
E08000023,15.659301,7.0
E06000049,28.307543,21.0
E08000003,55.28564,19.0
E08000025,103.03698,49.0
E09000029,21.497341,7.0
E09000017,24.927485,10.0
E09000002,14.5168705,11.0
E10000032,45.28583,18.0
E10000020,43.167004,4.0
E08000022,26.694494,54.0
E08000004,26.53198,24.0
E08000007,34.901737,15.0
E06000056,16.645975,2.0
E06000033,14.828293,5.0
E10000030,99.69877,39.0
E06000040,1.888446,4.0
E10000008,24.764292,7.0
E09000021,39.484966,12.0
E08000014,12.975653,2.0
E06000014,5.4385495,6.0
E10000016,123.44193,68.0
E06000008,9.074707,5.0
E10000023,30.641935,14.0
E10000017,124.24593,49.0
E09000015,28.300463,13.0
E08000011,21.42396,7.0
E06000041,4.850859,8.0
E08000035,43.765724,33.0
E06000035,28.586504,12.0
E10000011,19.34701,13.0
E06000012,0.14962167,1.0
E06000047,60.774837,27.0
E06000007,24.572964,7.0
E10000029,28.535608,31.0
E06000030,8.820089,14.0
E06000038,7.433029,6.0
E08000009,22.946138,8.0
E06000011,12.775492,21.0
E08000015,52.035267,26.0
E06000043,10.784616,8.0
E10000025,67.65527,29.0
E06000018,17.520918,10.0
E10000013,44.485493,29.0
E08000037,36.142185,16.0
E08000002,17.265493,8.0
E06000026,5.229401,13.0
E06000017,0.0,0.0
E06000027,0.0,22.0
E06000022,1.3751079,10.0
E10000031,42.447033,31.0
E06000024,1.5684961,2.0
E06000046,0.0,1.0
E09000026,29.855497,6.0
E06000050,33.960796,18.0
E06000059,6.971743,6.0
E06000031,2.6147387,4.0
E10000019,29.546412,27.0
E06000044,5.34128,1.0
E09000008,58.751656,7.0
E08000030,35.457226,10.0
E10000012,110.26577,27.0
E09000022,41.266083,11.0
E06000003,8.716855,8.0
E06000004,11.874567,9.0
E08000018,13.316334,18.0
E08000036,20.736124,7.0
E09000003,48.844013,9.0
E08000016,11.497138,23.0
E09000004,26.265747,18.0
E08000001,26.26317,23.0
E08000012,64.85693,21.0
E06000032,24.063055,1.0
E09000005,50.968735,14.0
E10000034,35.145695,15.0
E06000001,1.9339147,3.0
E08000032,28.740816,7.0
E06000015,12.317586,4.0
E06000037,6.0957847,6.0
E09000010,26.667393,7.0
E06000039,8.267624,6.0
E08000017,4.4335723,7.0
E10000028,55.597004,42.0
E06000020,3.1582468,4.0
E06000036,2.8302462,12.0
