n,o,l
E06000013,5.9516573,12.0
E06000054,6.2962046,10.0
E08000027,16.268858,27.0
E10000024,23.871256,14.0
E06000042,8.86235,5.0
E09000023,9.72136,6.0
E08000010,22.593842,26.0
E09000020,1.3970213,6.0
E06000051,6.621152,8.0
E10000014,66.595276,60.0
E06000057,3.4248917,25.0
E06000005,21.74663,8.0
E06000055,9.839257,11.0
E08000008,8.720378,8.0
E08000019,47.117607,59.0
E08000005,13.211503,10.0
E08000021,17.604137,17.0
E08000033,2.9023209,4.0
E09000016,13.342588,9.0
E08000031,13.381782,12.0
E09000006,15.880361,15.0
E06000045,6.438719,3.0
E06000034,0.7146489,8.0
E10000003,14.036078,13.0
E06000052,9.382136,12.0
E08000034,10.238996,3.0
E09000027,2.167529,15.0
E06000016,10.715201,6.0
E06000006,4.7777557,32.0
E08000024,29.891693,23.0
E10000006,31.843594,9.0
E08000013,11.235993,10.0
E09000018,8.931549,12.0
E06000021,10.137791,23.0
E06000002,10.077779,22.0
E09000009,8.765197,13.0
E06000009,24.1045,25.0
E10000021,22.157228,13.0
E10000027,13.000817,18.0
E10000002,15.998643,16.0
E10000018,19.95994,0.0
E09000001,0.0,5.0
E10000007,21.67392,7.0
E08000026,11.927258,12.0
E10000015,52.248314,38.0
E08000023,14.4004965,13.0
E06000049,22.012518,24.0
E08000003,30.759375,29.0
E08000025,57.740192,58.0
E09000029,15.832046,3.0
E09000017,10.690757,15.0
E09000002,5.831848,6.0
E10000032,27.126911,27.0
E10000020,43.525208,17.0
E08000022,5.684334,39.0
E08000004,22.692097,24.0
E08000007,18.686104,23.0
E06000056,8.991145,11.0
E06000033,1.5790595,1.0
E10000030,72.094574,47.0
E06000040,2.91937,2.0
E10000008,19.212107,14.0
E09000021,18.545736,12.0
E08000014,7.024355,12.0
E06000014,1.6408778,4.0
E10000016,109.36,101.0
E06000008,7.187216,14.0
E10000023,19.608768,18.0
E10000017,72.0932,75.0
E09000015,12.652128,13.0
E08000011,10.025005,5.0
E06000041,7.9355907,4.0
E08000035,36.20127,33.0
E06000035,11.002147,17.0
E10000011,9.355826,14.0
E06000012,0.0,2.0
E06000047,37.599625,46.0
E06000007,14.767428,11.0
E10000029,26.076149,62.0
E06000030,9.128461,6.0
E06000038,17.780704,5.0
E08000009,11.178674,13.0
E06000011,14.568292,12.0
E08000015,28.197714,19.0
E06000043,6.129018,12.0
E10000025,41.138634,34.0
E06000018,6.837116,2.0
E10000013,37.605843,32.0
E08000037,18.217482,26.0
E08000002,13.320599,17.0
E06000026,4.4364357,2.0
E06000017,0.0,0.0
E06000027,0.0,3.0
E06000022,3.0004332,4.0
E10000031,22.696392,42.0
E06000024,0.23662227,6.0
E06000046,0.16250376,3.0
E09000026,7.830505,5.0
E06000050,15.686885,13.0
E06000059,1.390548,8.0
E06000031,0.5082413,1.0
E10000019,22.159958,14.0
E06000044,4.694763,5.0
E09000008,25.18971,24.0
E08000030,13.574082,12.0
E10000012,49.31709,40.0
E09000022,15.537177,11.0
E06000003,3.3930452,4.0
E06000004,4.4344883,6.0
E08000018,16.116985,22.0
E08000036,9.756489,13.0
E09000003,13.406821,13.0
E08000016,15.901406,9.0
E09000004,9.73222,9.0
E08000001,22.907328,17.0
E08000012,30.267042,19.0
E06000032,10.586028,33.0
E09000005,23.82817,24.0
E10000034,29.646421,33.0
E06000001,0.64872587,11.0
E08000032,15.3435335,20.0
E06000015,3.2955158,3.0
E06000037,6.330156,14.0
E09000010,15.347545,10.0
E06000039,8.166719,8.0
E08000017,6.685338,18.0
E10000028,42.78876,46.0
E06000020,0.094368145,17.0
E06000036,2.5033424,16.0
