n,o,l
E06000013,7.917596,6.0
E06000054,2.3773563,2.0
E08000027,8.042363,11.0
E10000024,12.435295,7.0
E06000042,1.238122,4.0
E09000023,2.7873573,4.0
E08000010,14.17516,10.0
E09000020,1.5431193,1.0
E06000051,8.217897,18.0
E10000014,36.180553,22.0
E06000057,7.5173225,14.0
E06000005,3.3967724,10.0
E06000055,5.249021,7.0
E08000008,1.7348291,9.0
E08000019,28.045593,15.0
E08000005,4.9767857,13.0
E08000021,9.436085,12.0
E08000033,0.6300037,3.0
E09000016,1.7654403,9.0
E08000031,15.441965,18.0
E09000006,5.486204,13.0
E06000045,3.53767,11.0
E06000034,0.7092428,1.0
E10000003,12.644373,22.0
E06000052,1.7531918,4.0
E08000034,7.8345385,10.0
E09000027,0.0,1.0
E06000016,9.66297,20.0
E06000006,0.2635659,3.0
E08000024,10.040428,28.0
E10000006,22.89704,12.0
E08000013,7.4587836,1.0
E09000018,0.73650545,14.0
E06000021,10.148842,14.0
E06000002,7.9804316,11.0
E09000009,8.992973,7.0
E06000009,4.195614,5.0
E10000021,4.4644103,14.0
E10000027,5.43756,13.0
E10000002,10.717516,10.0
E10000018,11.812527,13.0
E09000001,0.0,0.0
E10000007,27.981525,22.0
E08000026,4.7784824,4.0
E10000015,27.438774,40.0
E08000023,11.821552,9.0
E06000049,15.294331,18.0
E08000003,12.768028,17.0
E08000025,30.507444,27.0
E09000029,1.809905,2.0
E09000017,1.6294677,4.0
E09000002,0.28136715,3.0
E10000032,15.251173,13.0
E10000020,35.99707,40.0
E08000022,2.8087306,1.0
E08000004,6.740287,25.0
E08000007,10.253326,13.0
E06000056,5.232119,14.0
E06000033,0.292648,12.0
E10000030,26.639648,20.0
E06000040,0.37931594,2.0
E10000008,6.8967,4.0
E09000021,5.8756447,4.0
E08000014,0.5197602,3.0
E06000014,4.300197,14.0
E10000016,72.426384,55.0
E06000008,2.0106702,6.0
E10000023,19.967178,30.0
E10000017,44.36166,40.0
E09000015,4.7040243,16.0
E08000011,5.293393,7.0
E06000041,3.8507957,0.0
E08000035,31.553886,20.0
E06000035,3.6802993,13.0
E10000011,5.772724,8.0
E06000012,0.81619805,0.0
E06000047,28.141197,41.0
E06000007,6.59941,10.0
E10000029,22.060009,41.0
E06000030,2.7977896,1.0
E06000038,4.919157,6.0
E08000009,4.203991,13.0
E06000011,14.004288,15.0
E08000015,11.8029785,9.0
E06000043,1.3292845,4.0
E10000025,20.257135,29.0
E06000018,6.401073,9.0
E10000013,15.2042465,19.0
E08000037,11.609774,32.0
E08000002,6.8645554,10.0
E06000026,2.0506475,2.0
E06000017,0.075569965,1.0
E06000027,2.4730287,0.0
E06000022,0.08597898,0.0
E10000031,18.699923,10.0
E06000024,2.0822139,11.0
E06000046,1.3429089,3.0
E09000026,1.496537,7.0
E06000050,13.144347,12.0
E06000059,1.8246936,4.0
E06000031,3.8322892,8.0
E10000019,9.878127,13.0
E06000044,2.077973,1.0
E09000008,8.605507,11.0
E08000030,18.068958,3.0
E10000012,49.712357,44.0
E09000022,3.575675,3.0
E06000003,3.204483,7.0
E06000004,4.6837893,11.0
E08000018,11.716812,5.0
E08000036,4.8547063,5.0
E09000003,3.3034985,7.0
E08000016,10.689003,12.0
E09000004,3.0817916,6.0
E08000001,10.601762,12.0
E08000012,14.169626,10.0
E06000032,6.0495324,16.0
E09000005,2.9223254,2.0
E10000034,11.328423,8.0
E06000001,2.886915,7.0
E08000032,21.586323,27.0
E06000015,3.970666,3.0
E06000037,0.8882735,4.0
E09000010,5.3557525,3.0
E06000039,1.2540988,4.0
E08000017,9.059364,1.0
E10000028,30.333036,21.0
E06000020,3.4925346,5.0
E06000036,0.4951189,1.0
