n,o,l
hautes_pyrenees,1.4305816,8.0
paris,159.429,188.0
loire,0.0,0.0
landes,0.0,1.0
charente_maritime,2.623364,11.0
ardeche,2.3315282,3.0
doubs,5.6084366,14.0
aube,9.421042,18.0
essonne,64.15984,66.0
meurthe_et_moselle,7.7911563,15.0
drome,3.5513,2.0
dordogne,0.4001224,1.0
moselle,16.546413,45.0
tarn,0.22477548,2.0
lot,0.103765234,0.0
hauts_de_seine,121.66034,149.0
pas_de_calais,6.1125526,16.0
marne,12.729164,23.0
puy_de_dome,4.350355,8.0
mayenne,0.0,1.0
val_de_marne,58.662724,94.0
pyrenees_atlantiques,23.464775,31.0
bas_rhin,3.8409445,10.0
herault,58.564034,49.0
bouches_du_rhone,177.96733,133.0
alpes_maritimes,16.213907,25.0
charente,0.0,2.0
eure,8.476505,13.0
correze,0.0,1.0
haute_savoie,26.249727,41.0
seine_et_marne,42.679634,49.0
rhone,4.783385,8.0
ain,2.5094614,10.0
haute_garonne,14.404346,10.0
jura,0.130968,5.0
saone_et_loire,5.3745503,8.0
indre,6.23378,19.0
pyrenees_orientales,0.0,2.0
ardennes,0.2607503,5.0
haut_rhin,36.31505,90.0
haute_saone,7.281312,7.0
meuse,0.19613393,4.0
isere,5.541562,8.0
territoire_de_belfort,3.5710564,7.0
cher,10.994469,21.0
loir_et_cher,1.1341103,3.0
seine_maritime,15.0796585,18.0
val_d'oise,84.14698,79.0
aisne,11.776872,34.0
oise,48.176743,67.0
cote_d'or,3.0476027,2.0
vosges,21.804605,22.0
nord,11.058588,11.0
gironde,18.998974,23.0
yonne,0.0,3.0
lot_et_garonne,0.0,1.0
yvelines,41.12434,52.0
gers,1.6274767,4.0
savoie,0.38738906,3.0
loire_atlantique,0.71700025,3.0
alpes_de_haute_provence,0.5288414,3.0
haute_marne,0.5529668,0.0
eure_et_loir,18.537851,19.0
seine_saint_denis,87.27514,92.0
maine_et_loire,0.0,1.0
manche,4.817825,4.0
calvados,7.8132706,6.0
somme,9.617035,16.0
nievre,0.6579611,5.0
vienne,0.0,0.0
cantal,0.0,0.0
tarn_et_garonne,0.1637898,3.0
haute_loire,0.0,1.0
indre_et_loire,4.6566114,5.0
vaucluse,17.33713,22.0
var,10.817228,12.0
orne,1.5417993,2.0
haute_vienne,0.7660317,3.0
aude,7.7026715,8.0
loiret,15.238245,23.0
gard,5.92141,11.0
