n,o,l
avila,35.31128,58.0
cadiz,26.847864,43.0
ciudad_real,0.22168449,115.0
soria,22.46581,120.0
huelva,12.583721,5.0
bizkaia,200.95901,305.0
jaen,30.482891,23.0
guadalajara,0.22177944,33.0
badajoz,20.784275,7.0
leon,49.85872,112.0
malaga,59.585735,84.0
segovia,93.80103,85.0
albacete,0.29646334,44.0
gipuzkoa,64.77552,43.0
alicante,80.231926,38.0
burgos,27.764935,14.0
tarragona,46.64351,46.0
cuenca,0.22203794,13.0
valladolid,83.00776,92.0
toledo,67.05974,44.0
caceres,45.226765,43.0
araba/alava,0.22170709,71.0
girona,62.683884,209.0
zamora,924.4437,42.0
cordoba,17.874668,9.0
barcelona,39.427353,760.0
lleida,56.554417,35.0
castellon,28.267935,60.0
valencia,104.14034,74.0
granada,51.829384,51.0
salamanca,82.735,66.0
almeria,14.8270645,19.0
palencia,21.649044,24.0
sevilla,59.399605,49.0
