n,o,l
E06000013,5.6762314,7.0
E06000054,7.75694,10.0
E08000027,24.623413,22.0
E10000024,31.850018,40.0
E06000042,7.5603724,17.0
E09000023,33.01653,38.0
E08000010,14.327335,24.0
E09000020,16.097109,18.0
E06000051,13.531635,9.0
E10000014,62.75298,79.0
E06000057,3.6446917,2.0
E06000005,10.835626,17.0
E06000055,5.689719,11.0
E08000008,11.964933,18.0
E08000019,66.23494,110.0
E08000005,13.087514,19.0
E08000021,28.066568,34.0
E08000033,9.169942,5.0
E09000016,9.432259,26.0
E08000031,17.932755,23.0
E09000006,29.669132,44.0
E06000045,11.9704895,19.0
E06000034,8.485302,10.0
E10000003,13.629152,20.0
E06000052,13.264923,20.0
E08000034,15.141608,19.0
E09000027,17.731722,16.0
E06000016,0.0,27.0
E06000006,7.4586315,9.0
E08000024,10.829524,46.0
E10000006,54.79921,68.0
E08000013,18.078632,18.0
E09000018,18.138674,22.0
E06000021,12.753412,3.0
E06000002,13.445701,15.0
E09000009,4.901286,12.0
E06000009,28.649662,39.0
E10000021,28.661634,48.0
E10000027,7.821698,8.0
E10000002,19.171843,23.0
E10000018,9.2682905,44.0
E09000001,2.0055652,1.0
E10000007,33.146854,51.0
E08000026,20.72404,29.0
E10000015,67.324295,77.0
E08000023,4.324669,13.0
E06000049,14.484189,18.0
E08000003,24.28633,33.0
E08000025,95.88858,131.0
E09000029,14.336087,19.0
E09000017,22.66211,33.0
E09000002,13.641382,18.0
E10000032,22.748844,31.0
E10000020,23.347176,25.0
E08000022,13.679416,19.0
E08000004,15.467301,13.0
E08000007,14.1546955,18.0
E06000056,9.835644,18.0
E06000033,10.742115,15.0
E10000030,62.428684,65.0
E06000040,6.3363028,7.0
E10000008,15.776738,15.0
E09000021,17.69115,32.0
E08000014,13.920043,12.0
E06000014,4.962537,5.0
E10000016,66.295135,93.0
E06000008,7.4029055,8.0
E10000023,18.686039,19.0
E10000017,49.859936,86.0
E09000015,33.914814,26.0
E08000011,13.210772,14.0
E06000041,10.526854,7.0
E08000035,24.039913,24.0
E06000035,10.537989,17.0
E10000011,15.085926,27.0
E06000012,3.7596214,2.0
E06000047,18.392027,25.0
E06000007,10.217846,19.0
E10000029,18.026525,26.0
E06000030,5.622829,4.0
E06000038,12.4939165,5.0
E08000009,13.158926,13.0
E06000011,9.802003,15.0
E08000015,18.802141,16.0
E06000043,11.876556,6.0
E10000025,27.224949,51.0
E06000018,10.613907,14.0
E10000013,23.711407,30.0
E08000037,9.285828,19.0
E08000002,9.861464,6.0
E06000026,6.8462596,2.0
E06000017,2.097213,2.0
E06000027,3.4559827,7.0
E06000022,6.8366394,0.0
E10000031,28.344997,20.0
E06000024,4.8113127,4.0
E06000046,1.6554912,1.0
E09000026,23.125687,26.0
E06000050,17.28637,18.0
E06000059,7.8597107,5.0
E06000031,4.9796143,4.0
E10000019,19.274551,26.0
E06000044,0.07400492,1.0
E09000008,36.57787,46.0
E08000030,26.21445,30.0
E10000012,71.91261,87.0
E09000022,40.705326,41.0
E06000003,10.643927,8.0
E06000004,8.149037,8.0
E08000018,21.615585,29.0
E08000036,13.986166,16.0
E09000003,48.879612,45.0
E08000016,18.42672,33.0
E09000004,16.238602,20.0
E08000001,8.690853,22.0
E08000012,35.549072,41.0
E06000032,13.682606,26.0
E09000005,57.069374,46.0
E10000034,31.431028,38.0
E06000001,3.4703996,3.0
E08000032,18.913921,20.0
E06000015,20.167797,24.0
E06000037,5.6098022,4.0
E09000010,13.7655,26.0
E06000039,7.4917784,6.0
E08000017,19.385471,14.0
E10000028,44.63726,41.0
E06000020,10.584715,6.0
E06000036,5.556687,9.0
