n,o,l
avila,13.613037,9.0
cadiz,5.638344,0.0
ciudad_real,51.393326,34.0
soria,46.108566,12.0
huelva,3.3636622,0.0
bizkaia,4.953503,0.0
jaen,5.9195743,0.0
guadalajara,25.895193,6.0
badajoz,7.62518,0.0
leon,28.655962,2.0
malaga,11.996271,0.0
segovia,27.638744,12.0
albacete,28.900442,5.0
gipuzkoa,4.367237,0.0
alicante,19.476854,29.0
burgos,17.395477,55.0
tarragona,4.730613,0.0
cuenca,89.49583,116.0
valladolid,35.58555,42.0
toledo,4.2723646,21.0
caceres,10.251715,0.0
araba/alava,15.456631,0.0
girona,4.360077,0.0
zamora,4.4194927,0.0
cordoba,11.162062,28.0
barcelona,9.83346,0.0
lleida,3.6689403,0.0
castellon,13.866581,2.0
valencia,25.233206,25.0
granada,6.9226904,0.0
salamanca,61.386898,7.0
almeria,3.504523,0.0
palencia,9.839579,12.0
sevilla,5.8311977,0.0
