n,o,l
avila,32.581135,21.0
cadiz,29.803724,106.0
ciudad_real,0.28374183,0.0
soria,37.57302,5.0
huelva,8.356008,18.0
bizkaia,215.52388,280.0
jaen,31.285286,81.0
guadalajara,0.28374183,0.0
badajoz,37.008385,46.0
leon,63.308636,46.0
malaga,61.19445,115.0
segovia,42.517006,91.0
albacete,0.2837369,0.0
gipuzkoa,80.291016,93.0
alicante,106.66863,182.0
burgos,44.869873,41.0
tarragona,46.225807,32.0
cuenca,0.283759,0.0
valladolid,65.32685,59.0
toledo,118.9832,145.0
caceres,0.28538936,22.0
araba/alava,98.35123,0.0
girona,42.893944,180.0
zamora,1023.267,1622.0
cordoba,32.5803,8.0
barcelona,15.511556,26.0
lleida,48.003403,97.0
castellon,34.17672,27.0
valencia,69.7999,189.0
granada,49.233135,121.0
salamanca,72.72236,107.0
almeria,15.873292,11.0
palencia,26.45685,32.0
sevilla,64.26777,96.0
