n,o,l
avila,34.18842,9.0
cadiz,22.928627,0.0
ciudad_real,60.61303,34.0
soria,28.152485,12.0
huelva,19.01793,0.0
bizkaia,37.608105,0.0
jaen,23.095163,0.0
guadalajara,29.672342,6.0
badajoz,15.579034,0.0
leon,35.29824,2.0
malaga,42.192432,0.0
segovia,37.212654,12.0
albacete,47.066586,5.0
gipuzkoa,14.591483,0.0
alicante,46.188484,29.0
burgos,91.33392,55.0
tarragona,17.038322,0.0
cuenca,42.444733,116.0
valladolid,40.91437,42.0
toledo,23.750668,21.0
caceres,20.5792,0.0
araba/alava,46.76635,0.0
girona,40.439377,0.0
zamora,176.03162,0.0
cordoba,21.833765,28.0
barcelona,20.824825,0.0
lleida,22.288734,0.0
castellon,28.918419,2.0
valencia,51.0303,25.0
granada,38.228138,0.0
salamanca,40.72783,7.0
almeria,20.721178,0.0
palencia,26.85042,12.0
sevilla,21.174328,0.0
