n,o,l
avila,59.927635,64.0
cadiz,33.481007,11.0
ciudad_real,92.92471,88.0
soria,45.378185,66.0
huelva,28.715519,3.0
bizkaia,135.66362,222.0
jaen,44.740166,8.0
guadalajara,51.59227,32.0
badajoz,27.300709,3.0
leon,72.13329,27.0
malaga,102.77233,17.0
segovia,71.97973,15.0
albacete,58.62781,30.0
gipuzkoa,63.975685,30.0
alicante,50.009464,11.0
burgos,45.191116,42.0
tarragona,48.382763,16.0
cuenca,46.492805,47.0
valladolid,77.38485,49.0
toledo,88.15038,140.0
caceres,49.588047,4.0
araba/alava,62.389618,94.0
girona,182.83192,87.0
zamora,511.49313,1.0
cordoba,45.458305,3.0
barcelona,32.140533,268.0
lleida,44.48451,27.0
castellon,26.797104,5.0
valencia,81.056046,24.0
granada,57.56124,32.0
salamanca,69.93856,42.0
almeria,36.481415,6.0
palencia,52.633896,36.0
sevilla,45.744385,12.0
