n,o,l
E06000013,8.704117,7.0
E06000054,3.2839177,16.0
E08000027,7.038432,25.0
E10000024,12.918877,34.0
E06000042,1.3922915,15.0
E09000023,3.799459,4.0
E08000010,14.704677,13.0
E09000020,0.91665566,0.0
E06000051,8.965485,13.0
E10000014,37.292377,39.0
E06000057,7.14181,18.0
E06000005,3.7562122,11.0
E06000055,6.8428526,14.0
E08000008,3.18071,10.0
E08000019,31.72054,39.0
E08000005,4.7678056,7.0
E08000021,8.013481,12.0
E08000033,0.5298865,1.0
E09000016,1.4200512,2.0
E08000031,15.94891,36.0
E09000006,6.5501423,30.0
E06000045,3.9347556,10.0
E06000034,0.7494376,5.0
E10000003,12.204064,23.0
E06000052,3.5759795,13.0
E08000034,6.976019,11.0
E09000027,0.0,10.0
E06000016,8.3996105,13.0
E06000006,0.08303331,7.0
E08000024,9.908965,26.0
E10000006,24.215479,76.0
E08000013,9.119312,5.0
E09000018,0.9871125,8.0
E06000021,9.6949625,12.0
E06000002,7.83762,3.0
E09000009,10.080299,12.0
E06000009,4.0645275,18.0
E10000021,4.7962465,15.0
E10000027,5.9823475,21.0
E10000002,9.620038,5.0
E10000018,11.687167,21.0
E09000001,0.0,0.0
E10000007,32.67696,22.0
E08000026,5.9652166,12.0
E10000015,26.31973,62.0
E08000023,11.216345,13.0
E06000049,16.437284,19.0
E08000003,13.312362,17.0
E08000025,32.45133,44.0
E09000029,1.5041858,10.0
E09000017,1.9378166,5.0
E09000002,0.47576138,2.0
E10000032,13.097158,25.0
E10000020,33.82515,46.0
E08000022,2.0722506,7.0
E08000004,7.054599,20.0
E08000007,9.9412365,21.0
E06000056,6.93491,7.0
E06000033,0.2752357,4.0
E10000030,28.248486,28.0
E06000040,0.5606239,4.0
E10000008,8.901868,23.0
E09000021,6.1835203,15.0
E08000014,0.8469336,6.0
E06000014,4.3760157,19.0
E10000016,71.22112,88.0
E06000008,1.9894539,10.0
E10000023,21.199076,36.0
E10000017,45.94894,43.0
E09000015,6.3564196,28.0
E08000011,5.3912687,15.0
E06000041,3.6736953,7.0
E08000035,32.611332,35.0
E06000035,4.4165697,9.0
E10000011,5.4124055,13.0
E06000012,0.0,0.0
E06000047,25.255297,64.0
E06000007,7.900736,11.0
E10000029,22.658493,19.0
E06000030,1.1791418,5.0
E06000038,5.474041,13.0
E08000009,5.9345655,11.0
E06000011,15.287403,34.0
E08000015,12.257895,14.0
E06000043,0.19702265,5.0
E10000025,21.109072,12.0
E06000018,6.2553554,6.0
E10000013,16.405588,17.0
E08000037,12.789341,36.0
E08000002,6.399333,7.0
E06000026,2.1563056,4.0
E06000017,0.0,0.0
E06000027,0.7920023,0.0
E06000022,0.006171778,1.0
E10000031,18.491732,23.0
E06000024,1.1089836,8.0
E06000046,0.4130392,8.0
E09000026,1.3736364,4.0
E06000050,13.656024,14.0
E06000059,1.6432484,5.0
E06000031,4.3316483,7.0
E10000019,9.963543,14.0
E06000044,1.9726276,0.0
E09000008,8.489718,9.0
E08000030,18.27519,10.0
E10000012,54.908707,48.0
E09000022,3.0494065,7.0
E06000003,3.6321275,7.0
E06000004,3.162336,6.0
E08000018,12.58901,20.0
E08000036,5.4340343,6.0
E09000003,4.351885,12.0
E08000016,9.894878,14.0
E09000004,2.1998332,5.0
E08000001,9.324913,15.0
E08000012,15.178444,23.0
E06000032,6.5000744,1.0
E09000005,3.5197403,9.0
E10000034,12.306576,17.0
E06000001,3.3470426,10.0
E08000032,21.095507,50.0
E06000015,4.9501324,9.0
E06000037,1.6409765,11.0
E09000010,5.8548393,6.0
E06000039,1.086799,4.0
E08000017,9.885389,29.0
E10000028,30.871286,32.0
E06000020,2.6218495,9.0
E06000036,0.31673858,3.0
