n,o,l
avila,30.140648,52.0
cadiz,32.842712,12.0
ciudad_real,177.63911,154.0
soria,34.596645,47.0
huelva,5.411781,6.0
bizkaia,197.61436,201.0
jaen,29.983934,41.0
guadalajara,16.542597,67.0
badajoz,28.575224,20.0
leon,148.5955,93.0
malaga,57.10862,43.0
segovia,85.9663,61.0
albacete,11.793543,73.0
gipuzkoa,50.059246,27.0
alicante,36.053726,75.0
burgos,69.11318,44.0
tarragona,0.1745763,43.0
cuenca,29.44901,136.0
valladolid,120.1123,121.0
toledo,36.172054,38.0
caceres,99.39979,92.0
araba/alava,117.98318,416.0
girona,0.12929003,0.0
zamora,16.50564,7.0
cordoba,33.22343,42.0
barcelona,969.9947,1437.0
lleida,45.693306,44.0
castellon,38.1116,39.0
valencia,136.11249,140.0
granada,30.306078,13.0
salamanca,73.33068,58.0
almeria,7.731754,8.0
palencia,11.568758,5.0
sevilla,57.2206,21.0
