n,o,l
hautes_pyrenees,0.7051671,8.0
paris,68.368935,125.0
loire,1.1407076,0.0
landes,0.72694707,1.0
charente_maritime,0.5221876,1.0
ardeche,0.16449949,4.0
doubs,2.9291308,13.0
aube,3.541007,28.0
essonne,39.531136,101.0
meurthe_et_moselle,7.732349,9.0
drome,0.55518883,0.0
dordogne,0.93974566,0.0
moselle,21.418833,90.0
tarn,2.3190908,2.0
lot,0.0,1.0
hauts_de_seine,46.18569,102.0
pas_de_calais,0.5207721,20.0
marne,7.599322,16.0
puy_de_dome,2.1391149,10.0
mayenne,0.0,1.0
val_de_marne,23.938704,95.0
pyrenees_atlantiques,5.1665025,19.0
bas_rhin,1.0357941,3.0
herault,15.716098,20.0
bouches_du_rhone,66.04436,166.0
alpes_maritimes,1.4009975,4.0
charente,1.3436005,4.0
eure,4.77911,27.0
correze,1.374444,3.0
haute_savoie,5.6198874,14.0
seine_et_marne,21.928556,84.0
rhone,1.3429656,12.0
ain,2.0880423,11.0
haute_garonne,2.0910149,6.0
jura,0.40887347,1.0
saone_et_loire,1.682326,14.0
indre,8.322778,15.0
pyrenees_orientales,0.0,2.0
ardennes,3.0116248,3.0
haut_rhin,12.122604,67.0
haute_saone,2.5018125,8.0
meuse,0.0,6.0
isere,1.8214815,4.0
territoire_de_belfort,0.0,9.0
cher,3.229044,31.0
loir_et_cher,0.0,1.0
seine_maritime,3.0863526,13.0
val_d'oise,26.055952,45.0
aisne,1.3090477,21.0
oise,10.999542,69.0
cote_d'or,1.2797065,2.0
vosges,4.0594645,17.0
nord,0.8257459,32.0
gironde,10.642501,12.0
yonne,0.0,1.0
lot_et_garonne,1.2588685,1.0
yvelines,20.603073,50.0
gers,1.7453578,5.0
savoie,0.0,4.0
loire_atlantique,1.6794738,0.0
alpes_de_haute_provence,1.8911395,0.0
haute_marne,2.2965977,1.0
eure_et_loir,6.440058,33.0
seine_saint_denis,47.042534,73.0
maine_et_loire,1.3620242,0.0
manche,1.6538059,4.0
calvados,1.656189,4.0
somme,1.2470465,20.0
nievre,1.8954622,8.0
vienne,0.0,0.0
cantal,0.8545825,0.0
tarn_et_garonne,1.5336083,21.0
haute_loire,1.3478696,0.0
indre_et_loire,3.6093423,5.0
vaucluse,5.142729,32.0
var,7.918242,8.0
orne,1.2094051,4.0
haute_vienne,1.6111344,2.0
aude,2.387616,12.0
loiret,5.6462626,21.0
gard,1.4489008,6.0
