n,o,l
E06000013,8.982341,16.0
E06000054,15.618234,16.0
E08000027,21.868618,20.0
E10000024,34.63467,23.0
E06000042,19.344608,13.0
E09000023,35.25771,14.0
E08000010,28.598877,42.0
E09000020,17.152721,4.0
E06000051,16.539103,8.0
E10000014,98.17395,52.0
E06000057,15.3322935,9.0
E06000005,33.321507,39.0
E06000055,17.783386,9.0
E08000008,23.938522,8.0
E08000019,59.943874,52.0
E08000005,28.309605,16.0
E08000021,35.811115,20.0
E08000033,11.255723,3.0
E09000016,30.900822,18.0
E08000031,25.590828,23.0
E09000006,40.67941,7.0
E06000045,15.336839,8.0
E06000034,15.26048,14.0
E10000003,28.05415,13.0
E06000052,19.555378,15.0
E08000034,24.457584,6.0
E09000027,13.587632,17.0
E06000016,25.593996,11.0
E06000006,19.301857,47.0
E08000024,57.57081,25.0
E10000006,84.22873,10.0
E08000013,26.77922,9.0
E09000018,24.081902,12.0
E06000021,14.568364,15.0
E06000002,18.585817,15.0
E09000009,11.8357725,26.0
E06000009,34.01684,34.0
E10000021,40.197918,18.0
E10000027,16.124565,19.0
E10000002,29.628412,23.0
E10000018,27.90597,0.0
E09000001,3.8759584,9.0
E10000007,35.42841,23.0
E08000026,19.601852,15.0
E10000015,84.25872,54.0
E08000023,22.30338,12.0
E06000049,31.920155,29.0
E08000003,56.60722,43.0
E08000025,86.68332,30.0
E09000029,24.798553,20.0
E09000017,24.323147,17.0
E09000002,19.020432,4.0
E10000032,47.01653,27.0
E10000020,50.782063,15.0
E08000022,27.139866,52.0
E08000004,30.494228,34.0
E08000007,35.93069,26.0
E06000056,20.24241,14.0
E06000033,14.987276,4.0
E10000030,88.93274,65.0
E06000040,7.319851,9.0
E10000008,21.430635,16.0
E09000021,39.235725,27.0
E08000014,19.773035,4.0
E06000014,11.56933,3.0
E10000016,109.13713,59.0
E06000008,14.484199,10.0
E10000023,33.367943,24.0
E10000017,112.06977,93.0
E09000015,29.737654,16.0
E08000011,24.28466,16.0
E06000041,14.046752,3.0
E08000035,45.830067,35.0
E06000035,28.570658,18.0
E10000011,22.405483,12.0
E06000012,4.900299,5.0
E06000047,56.829845,52.0
E06000007,32.629375,17.0
E10000029,35.45471,27.0
E06000030,16.459795,16.0
E06000038,14.100875,9.0
E08000009,27.82302,16.0
E06000011,22.081726,6.0
E08000015,51.69952,35.0
E06000043,18.843864,8.0
E10000025,61.255295,31.0
E06000018,20.45283,12.0
E10000013,51.833565,32.0
E08000037,40.795757,26.0
E08000002,25.504631,26.0
E06000026,5.61729,1.0
E06000017,5.176292,0.0
E06000027,6.148728,1.0
E06000022,9.258423,10.0
E10000031,37.36009,34.0
E06000024,7.2471147,7.0
E06000046,5.8652806,2.0
E09000026,32.446774,11.0
E06000050,35.73727,15.0
E06000059,15.287633,3.0
E06000031,9.049962,2.0
E10000019,25.927319,23.0
E06000044,13.40101,13.0
E09000008,51.32289,22.0
E08000030,28.061996,9.0
E10000012,94.17775,61.0
E09000022,36.615505,45.0
E06000003,7.7753177,16.0
E06000004,14.986089,11.0
E08000018,18.94563,10.0
E08000036,26.519146,8.0
E09000003,47.10248,20.0
E08000016,16.312115,24.0
E09000004,26.843428,13.0
E08000001,35.767593,30.0
E08000012,65.91051,39.0
E06000032,31.414806,15.0
E09000005,46.07783,22.0
E10000034,37.6813,37.0
E06000001,10.570875,4.0
E08000032,35.948696,17.0
E06000015,8.553853,13.0
E06000037,10.555308,9.0
E09000010,30.45927,21.0
E06000039,14.92397,12.0
E08000017,10.515499,8.0
E10000028,49.43346,40.0
E06000020,9.544737,2.0
E06000036,11.528892,10.0
