n,o,l
hautes_pyrenees,7.672465,7.0
paris,140.36351,92.0
loire,0.7723848,1.0
landes,1.1834867,0.0
charente_maritime,9.041719,6.0
ardeche,1.0278778,5.0
doubs,12.46626,5.0
aube,15.953111,7.0
essonne,61.06406,92.0
meurthe_et_moselle,5.772253,4.0
drome,2.7483702,2.0
dordogne,0.69704425,0.0
moselle,31.468025,50.0
tarn,0.88145185,1.0
lot,1.1202036,1.0
hauts_de_seine,116.80211,77.0
pas_de_calais,18.441675,23.0
marne,17.981825,42.0
puy_de_dome,10.051703,2.0
mayenne,0.027898002,0.0
val_de_marne,86.97186,40.0
pyrenees_atlantiques,24.00146,27.0
bas_rhin,4.744345,15.0
herault,49.60619,27.0
bouches_du_rhone,135.50714,59.0
alpes_maritimes,13.273224,10.0
charente,1.1450641,1.0
eure,16.202427,23.0
correze,0.92022204,0.0
haute_savoie,23.479338,9.0
seine_et_marne,61.48427,66.0
rhone,26.297476,9.0
ain,4.0373673,33.0
haute_garonne,10.872594,5.0
jura,9.347078,6.0
saone_et_loire,19.701912,7.0
indre,19.574049,8.0
pyrenees_orientales,0.7740681,0.0
ardennes,1.3904293,3.0
haut_rhin,60.880928,14.0
haute_saone,8.113473,1.0
meuse,2.020187,7.0
isere,3.282369,1.0
territoire_de_belfort,4.948418,1.0
cher,11.800196,6.0
loir_et_cher,0.93847275,0.0
seine_maritime,22.559679,20.0
val_d'oise,55.910606,36.0
aisne,30.988188,11.0
oise,57.38576,18.0
cote_d'or,4.382895,1.0
vosges,28.49864,8.0
nord,12.128629,11.0
gironde,20.51528,5.0
yonne,0.8431265,2.0
lot_et_garonne,0.6817274,0.0
yvelines,42.76861,15.0
gers,2.5807133,6.0
savoie,1.6930473,0.0
loire_atlantique,0.9224882,0.0
alpes_de_haute_provence,1.3501314,5.0
haute_marne,0.82452464,0.0
eure_et_loir,36.300297,16.0
seine_saint_denis,103.60867,68.0
maine_et_loire,0.5490371,1.0
manche,3.3968449,6.0
calvados,5.268516,6.0
somme,20.673845,12.0
nievre,4.3584137,4.0
vienne,0.82563305,0.0
cantal,0.0,1.0
tarn_et_garonne,1.1770118,2.0
haute_loire,0.04662713,5.0
indre_et_loire,3.3210633,0.0
vaucluse,23.958368,10.0
var,6.544892,10.0
orne,1.5758312,1.0
haute_vienne,1.0182834,1.0
aude,5.0919476,0.0
loiret,20.697672,1.0
gard,12.087718,4.0
