n,o,l
E06000013,8.368868,16.0
E06000054,13.49149,16.0
E08000027,19.774399,20.0
E10000024,36.057117,23.0
E06000042,16.967216,13.0
E09000023,28.676502,14.0
E08000010,28.386112,42.0
E09000020,16.768112,4.0
E06000051,13.310447,8.0
E10000014,86.89152,52.0
E06000057,16.30263,9.0
E06000005,31.96592,39.0
E06000055,17.036364,9.0
E08000008,21.137093,8.0
E08000019,54.650337,52.0
E08000005,25.67117,16.0
E08000021,36.269848,20.0
E08000033,8.330014,3.0
E09000016,27.749096,18.0
E08000031,35.835377,23.0
E09000006,16.972635,7.0
E06000045,12.03465,8.0
E06000034,27.32513,14.0
E10000003,17.965166,13.0
E06000052,21.900057,15.0
E08000034,10.425141,6.0
E09000027,24.135021,17.0
E06000016,14.934832,11.0
E06000006,50.89611,47.0
E08000024,76.991905,25.0
E10000006,25.48108,10.0
E08000013,22.617496,9.0
E09000018,12.222748,12.0
E06000021,20.015135,15.0
E06000002,11.933321,15.0
E09000009,32.663116,26.0
E06000009,35.61253,34.0
E10000021,11.543082,18.0
E10000027,27.789948,19.0
E10000002,26.627604,23.0
E10000018,4.609232,0.0
E09000001,7.423247,9.0
E10000007,34.024868,23.0
E08000026,20.493988,15.0
E10000015,77.05013,54.0
E08000023,19.354069,12.0
E06000049,33.862255,29.0
E08000003,57.519104,43.0
E08000025,72.568954,30.0
E09000029,23.97562,20.0
E09000017,22.513176,17.0
E09000002,17.60941,4.0
E10000032,43.11294,27.0
E10000020,24.48249,15.0
E08000022,47.908726,52.0
E08000004,32.226826,34.0
E08000007,33.461185,26.0
E06000056,18.55777,14.0
E06000033,12.2849455,4.0
E10000030,78.92103,65.0
E06000040,8.220091,9.0
E10000008,22.236027,16.0
E09000021,35.537006,27.0
E08000014,18.251432,4.0
E06000014,9.333153,3.0
E10000016,107.42642,59.0
E06000008,14.693032,10.0
E10000023,29.735538,24.0
E10000017,101.87688,93.0
E09000015,28.875635,16.0
E08000011,22.464024,16.0
E06000041,8.832512,3.0
E08000035,44.84732,35.0
E06000035,26.965233,18.0
E10000011,23.746174,12.0
E06000012,4.3801417,5.0
E06000047,56.90595,52.0
E06000007,29.788795,17.0
E10000029,30.950424,27.0
E06000030,17.138357,16.0
E06000038,14.074802,9.0
E08000009,24.116825,16.0
E06000011,17.404804,6.0
E08000015,44.814793,35.0
E06000043,13.204848,8.0
E10000025,56.51965,31.0
E06000018,18.100092,12.0
E10000013,45.712177,32.0
E08000037,37.792225,26.0
E08000002,24.500963,26.0
E06000026,8.38292,1.0
E06000017,2.2634685,0.0
E06000027,1.1386559,1.0
E06000022,8.241271,10.0
E10000031,36.4448,34.0
E06000024,6.5641484,7.0
E06000046,4.853025,2.0
E09000026,31.730587,11.0
E06000050,31.173412,15.0
E06000059,13.716363,3.0
E06000031,6.079682,2.0
E10000019,21.924345,23.0
E06000044,10.462814,13.0
E09000008,45.21054,22.0
E08000030,29.66328,9.0
E10000012,81.83789,61.0
E09000022,34.86346,45.0
E06000003,9.004482,16.0
E06000004,14.854777,11.0
E08000018,18.362665,10.0
E08000036,20.59506,8.0
E09000003,40.649853,20.0
E08000016,17.39555,24.0
E09000004,24.533062,13.0
E08000001,34.586784,30.0
E08000012,60.64389,39.0
E06000032,27.194252,15.0
E09000005,39.409496,22.0
E10000034,36.57538,37.0
E06000001,8.299789,4.0
E08000032,32.70844,17.0
E06000015,12.068487,13.0
E06000037,7.670332,9.0
E09000010,29.993704,21.0
E06000039,11.753268,12.0
E08000017,13.871902,8.0
E10000028,47.958973,40.0
E06000020,6.590458,2.0
E06000036,23.057615,10.0
