n,o,l
avila,21.44082,38.0
cadiz,19.35845,16.0
ciudad_real,82.67339,99.0
soria,28.283346,13.0
huelva,5.263898,5.0
bizkaia,134.7972,195.0
jaen,19.02764,35.0
guadalajara,29.645124,38.0
badajoz,19.489042,7.0
leon,79.89042,108.0
malaga,35.64476,98.0
segovia,67.155785,75.0
albacete,26.760893,18.0
gipuzkoa,53.81048,64.0
alicante,74.572235,34.0
burgos,25.793692,45.0
tarragona,0.23540768,32.0
cuenca,10.976415,15.0
valladolid,130.44447,132.0
toledo,24.350004,85.0
caceres,50.17545,30.0
araba/alava,23.127724,66.0
girona,0.23469228,209.0
zamora,16.253046,795.0
cordoba,13.640582,19.0
barcelona,674.8943,21.0
lleida,35.944424,25.0
castellon,28.106703,14.0
valencia,85.79743,116.0
granada,35.37403,43.0
salamanca,43.905693,115.0
almeria,3.1186855,21.0
palencia,14.542626,18.0
sevilla,43.611195,19.0
