n,o,l
hautes_pyrenees,2.0437474,6.0
paris,158.8945,171.0
loire,0.4170726,0.0
landes,0.5554503,0.0
charente_maritime,3.3110106,4.0
ardeche,2.3934548,5.0
doubs,6.841309,7.0
aube,9.982483,26.0
essonne,64.344955,103.0
meurthe_et_moselle,6.929706,16.0
drome,1.9445808,5.0
dordogne,1.0825716,1.0
moselle,15.7890415,74.0
tarn,1.0529456,0.0
lot,0.0602246,0.0
hauts_de_seine,117.3664,95.0
pas_de_calais,5.7406025,27.0
marne,13.683809,18.0
puy_de_dome,5.172477,8.0
mayenne,0.35031497,0.0
val_de_marne,61.055706,90.0
pyrenees_atlantiques,23.944212,12.0
bas_rhin,3.884443,2.0
herault,58.165695,14.0
bouches_du_rhone,159.05106,102.0
alpes_maritimes,16.052313,30.0
charente,0.67620796,0.0
eure,9.237476,26.0
correze,0.52280575,0.0
haute_savoie,22.22719,8.0
seine_et_marne,40.966194,96.0
rhone,1.9761496,3.0
ain,3.622945,6.0
haute_garonne,14.351187,12.0
jura,0.23301794,2.0
saone_et_loire,5.522323,18.0
indre,7.422909,21.0
pyrenees_orientales,0.26443547,3.0
ardennes,1.2963812,12.0
haut_rhin,36.897343,33.0
haute_saone,9.525286,6.0
meuse,0.14573056,3.0
isere,2.4666922,2.0
territoire_de_belfort,3.006613,4.0
cher,12.376362,6.0
loir_et_cher,0.9076895,1.0
seine_maritime,14.285336,23.0
val_d'oise,78.70228,32.0
aisne,11.278461,17.0
oise,42.008335,60.0
cote_d'or,1.7559526,3.0
vosges,19.592545,10.0
nord,12.970604,28.0
gironde,16.379826,11.0
yonne,0.50963026,2.0
lot_et_garonne,0.6181094,1.0
yvelines,41.30721,34.0
gers,2.8799493,8.0
savoie,0.8248686,1.0
loire_atlantique,1.7676892,0.0
alpes_de_haute_provence,1.3409828,0.0
haute_marne,1.2397187,1.0
eure_et_loir,18.75637,37.0
seine_saint_denis,88.766556,109.0
maine_et_loire,0.48191118,0.0
manche,4.0677657,7.0
calvados,5.9800634,7.0
somme,10.912932,19.0
nievre,1.6795512,35.0
vienne,0.0,0.0
cantal,0.050772004,1.0
tarn_et_garonne,0.9925695,3.0
haute_loire,0.50175613,1.0
indre_et_loire,4.6072073,3.0
vaucluse,17.362118,13.0
var,8.793477,3.0
orne,2.4366977,1.0
haute_vienne,1.4281421,2.0
aude,6.8434105,8.0
loiret,15.058875,19.0
gard,6.318451,7.0
