n,o,l
avila,27.784166,38.0
cadiz,7.670353,20.0
ciudad_real,69.51044,67.0
soria,20.574892,26.0
huelva,3.6737785,20.0
bizkaia,71.88258,0.0
jaen,8.978249,30.0
guadalajara,24.121536,51.0
badajoz,4.0071197,1.0
leon,39.215336,37.0
malaga,45.625072,92.0
segovia,21.276114,69.0
albacete,31.5203,88.0
gipuzkoa,17.473024,0.0
alicante,31.009165,61.0
burgos,19.401434,168.0
tarragona,9.607747,0.0
cuenca,36.720734,130.0
valladolid,40.739532,28.0
toledo,36.179996,0.0
caceres,8.931355,12.0
araba/alava,48.493927,109.0
girona,56.100964,0.0
zamora,8.170187,253.0
cordoba,4.4964504,13.0
barcelona,271.25476,15.0
lleida,12.040477,6.0
castellon,19.3342,27.0
valencia,55.40065,63.0
granada,32.678947,46.0
salamanca,41.44838,37.0
almeria,5.4750667,13.0
palencia,24.798151,11.0
sevilla,15.278256,13.0
