n,o,l
hautes_pyrenees,2.0295916,2.0
paris,34.952534,35.0
loire,0.3453188,10.0
landes,0.014030814,0.0
charente_maritime,0.9716591,5.0
ardeche,1.4317746,2.0
doubs,1.9897376,0.0
aube,2.6523461,5.0
essonne,36.442787,35.0
meurthe_et_moselle,1.5039332,3.0
drome,0.13171366,5.0
dordogne,0.00153137,0.0
moselle,11.556907,6.0
tarn,0.018547468,1.0
lot,0.006949909,0.0
hauts_de_seine,19.92568,17.0
pas_de_calais,8.081773,10.0
marne,7.6111937,0.0
puy_de_dome,0.64514905,1.0
mayenne,0.0,0.0
val_de_marne,18.152054,40.0
pyrenees_atlantiques,6.8086424,5.0
bas_rhin,5.120723,2.0
herault,10.164408,23.0
bouches_du_rhone,25.172012,32.0
alpes_maritimes,1.4699985,2.0
charente,0.0070973933,0.0
eure,9.345768,12.0
correze,0.013844661,0.0
haute_savoie,2.2512066,33.0
seine_et_marne,26.714443,47.0
rhone,2.0100775,18.0
ain,7.5628524,13.0
haute_garonne,1.9361111,6.0
jura,2.1494617,4.0
saone_et_loire,2.3134232,5.0
indre,4.974217,34.0
pyrenees_orientales,0.073799625,0.0
ardennes,0.5887086,1.0
haut_rhin,4.069113,1.0
haute_saone,1.1408591,2.0
meuse,1.1778598,2.0
isere,0.04753132,1.0
territoire_de_belfort,0.32945767,0.0
cher,1.9874861,1.0
loir_et_cher,0.0033056438,0.0
seine_maritime,3.9308932,6.0
val_d'oise,12.906836,9.0
aisne,3.808593,13.0
oise,8.201403,16.0
cote_d'or,0.042142592,3.0
vosges,0.7167968,0.0
nord,3.969154,8.0
gironde,0.8748276,1.0
yonne,0.35159233,1.0
lot_et_garonne,0.0008223951,0.0
yvelines,13.565749,21.0
gers,1.1709458,4.0
savoie,0.027781472,1.0
loire_atlantique,0.0008000508,0.0
alpes_de_haute_provence,0.44469786,0.0
haute_marne,0.0,0.0
eure_et_loir,3.6653826,6.0
seine_saint_denis,30.927187,25.0
maine_et_loire,0.037392825,0.0
manche,0.4626711,2.0
calvados,0.374105,0.0
somme,4.6466427,12.0
nievre,0.8443997,1.0
vienne,0.026670285,1.0
cantal,0.31014037,2.0
tarn_et_garonne,0.02314122,2.0
haute_loire,0.33112097,1.0
indre_et_loire,0.0050846934,4.0
vaucluse,2.9327097,7.0
var,1.3649349,3.0
orne,0.71504575,5.0
haute_vienne,0.2097668,2.0
aude,0.031241909,2.0
loiret,0.07287793,2.0
gard,1.9775814,1.0
