n,o,l
avila,24.88435,42.0
cadiz,11.290262,9.0
ciudad_real,64.23304,178.0
soria,43.60894,33.0
huelva,3.4994502,7.0
bizkaia,105.40262,197.0
jaen,9.308462,22.0
guadalajara,19.116398,51.0
badajoz,6.2432,17.0
leon,39.66642,67.0
malaga,36.05625,170.0
segovia,37.969383,35.0
albacete,18.064434,98.0
gipuzkoa,17.86147,57.0
alicante,18.568546,48.0
burgos,16.45445,32.0
tarragona,22.469063,23.0
cuenca,21.425459,70.0
valladolid,31.37313,55.0
toledo,21.257515,99.0
caceres,22.270527,38.0
araba/alava,42.708717,98.0
girona,82.093834,182.0
zamora,435.52942,19.0
cordoba,7.1600723,5.0
barcelona,11.998983,705.0
lleida,22.005024,29.0
castellon,16.745049,23.0
valencia,44.226017,100.0
granada,32.017963,54.0
salamanca,31.909605,49.0
almeria,6.427673,5.0
palencia,14.706636,56.0
sevilla,20.731651,43.0
