n,o,l
E06000013,11.274295,10.0
E06000054,9.362834,6.0
E08000027,15.456449,8.0
E10000024,20.247774,4.0
E06000042,8.164428,4.0
E09000023,5.759092,5.0
E08000010,15.316251,8.0
E09000020,2.8603294,1.0
E06000051,11.7792225,9.0
E10000014,38.78307,20.0
E06000057,13.542855,0.0
E06000005,6.638502,6.0
E06000055,10.272531,6.0
E08000008,7.298759,11.0
E08000019,35.65853,29.0
E08000005,6.485913,4.0
E08000021,18.043407,3.0
E08000033,4.4865694,0.0
E09000016,3.1353443,2.0
E08000031,18.412863,9.0
E09000006,13.784316,8.0
E06000045,8.984496,0.0
E06000034,4.7568526,11.0
E10000003,19.717812,9.0
E06000052,7.5025625,5.0
E08000034,6.913234,1.0
E09000027,4.873381,5.0
E06000016,13.3432,2.0
E06000006,3.911335,7.0
E08000024,18.346903,5.0
E10000006,38.055294,1.0
E08000013,7.833092,2.0
E09000018,7.568624,10.0
E06000021,15.130069,5.0
E06000002,10.969178,5.0
E09000009,12.369169,3.0
E06000009,9.9987755,4.0
E10000021,11.244409,3.0
E10000027,11.936305,5.0
E10000002,11.046987,6.0
E10000018,17.283815,0.0
E09000001,2.39499,3.0
E10000007,29.662779,7.0
E08000026,7.260875,12.0
E10000015,36.364265,18.0
E08000023,16.475267,9.0
E06000049,19.60084,8.0
E08000003,15.875857,10.0
E08000025,30.836014,26.0
E09000029,4.6489096,1.0
E09000017,4.4801564,2.0
E09000002,2.946814,2.0
E10000032,19.339523,8.0
E10000020,40.51495,2.0
E08000022,4.443869,45.0
E08000004,11.908831,11.0
E08000007,17.109901,14.0
E06000056,7.505056,1.0
E06000033,4.0098352,1.0
E10000030,25.039068,16.0
E06000040,5.035397,2.0
E10000008,12.792455,11.0
E09000021,12.089122,5.0
E08000014,5.695349,2.0
E06000014,11.608057,10.0
E10000016,70.7714,34.0
E06000008,6.4250226,1.0
E10000023,28.764376,16.0
E10000017,44.5324,40.0
E09000015,11.957699,2.0
E08000011,10.519244,4.0
E06000041,6.5843472,3.0
E08000035,28.733736,10.0
E06000035,7.455193,0.0
E10000011,13.285308,12.0
E06000012,2.3232322,0.0
E06000047,39.17684,14.0
E06000007,12.061032,3.0
E10000029,23.210194,12.0
E06000030,3.6708894,3.0
E06000038,8.990199,8.0
E08000009,9.415368,4.0
E06000011,24.423916,10.0
E08000015,12.173419,13.0
E06000043,4.9077253,2.0
E10000025,20.754309,2.0
E06000018,2.284615,0.0
E10000013,16.474037,11.0
E08000037,18.415623,5.0
E08000002,9.8525305,8.0
E06000026,3.881196,6.0
E06000017,0.7903044,0.0
E06000027,0.0,3.0
E06000022,1.9144516,2.0
E10000031,21.16287,10.0
E06000024,7.2977743,6.0
E06000046,3.264147,1.0
E09000026,8.018283,2.0
E06000050,18.039398,10.0
E06000059,4.279572,2.0
E06000031,9.644625,7.0
E10000019,12.436751,6.0
E06000044,2.8071935,1.0
E09000008,13.902998,5.0
E08000030,18.960854,4.0
E10000012,48.393852,21.0
E09000022,5.9707932,3.0
E06000003,6.2258744,5.0
E06000004,9.132602,8.0
E08000018,16.288462,6.0
E08000036,11.939921,7.0
E09000003,8.828124,4.0
E08000016,14.904986,15.0
E09000004,7.2487845,3.0
E08000001,12.769137,2.0
E08000012,19.80356,9.0
E06000032,3.7550693,0.0
E09000005,7.7321234,3.0
E10000034,15.548959,7.0
E06000001,6.1776547,2.0
E08000032,29.107471,21.0
E06000015,8.216605,2.0
E06000037,5.8607306,0.0
E09000010,5.404837,1.0
E06000039,6.1182733,3.0
E08000017,15.759585,13.0
E10000028,29.239286,13.0
E06000020,7.219321,5.0
E06000036,3.3140686,7.0
