n,o,l
avila,21.57712,38.0
cadiz,15.536608,16.0
ciudad_real,110.830215,99.0
soria,24.842607,13.0
huelva,3.2897696,5.0
bizkaia,117.92245,195.0
jaen,15.852692,35.0
guadalajara,29.397451,38.0
badajoz,11.882171,7.0
leon,77.80441,108.0
malaga,30.87749,98.0
segovia,48.46702,75.0
albacete,30.21178,18.0
gipuzkoa,27.921015,64.0
alicante,40.243164,34.0
burgos,32.723816,45.0
tarragona,9.920509,32.0
cuenca,45.486023,15.0
valladolid,84.43486,132.0
toledo,21.674402,85.0
caceres,53.346878,30.0
araba/alava,136.32895,66.0
girona,0.15433764,209.0
zamora,688.61017,795.0
cordoba,10.236232,19.0
barcelona,22.944235,21.0
lleida,29.527658,25.0
castellon,21.093155,14.0
valencia,68.789696,116.0
granada,15.726367,43.0
salamanca,33.19967,115.0
almeria,4.5433207,21.0
palencia,4.3535337,18.0
sevilla,26.610807,19.0
