n,o,l
avila,40.78224,32.0
cadiz,46.53501,14.0
ciudad_real,0.08017211,0.0
soria,61.361164,23.0
huelva,18.072132,2.0
bizkaia,251.31613,210.0
jaen,67.04388,34.0
guadalajara,0.080177695,0.0
badajoz,50.712475,29.0
leon,100.45352,57.0
malaga,93.48607,53.0
segovia,68.16191,91.0
albacete,0.10681226,0.0
gipuzkoa,85.07509,47.0
alicante,230.93616,47.0
burgos,53.99742,27.0
tarragona,83.0695,0.0
cuenca,0.080214955,0.0
valladolid,83.445404,160.0
toledo,132.36063,40.0
caceres,94.39208,60.0
araba/alava,0.08017121,0.0
girona,64.44435,0.0
zamora,1503.2164,1315.0
cordoba,22.352703,8.0
barcelona,74.33909,32.0
lleida,69.84492,97.0
castellon,66.46561,22.0
valencia,177.90651,238.0
granada,89.928986,47.0
salamanca,102.60315,41.0
almeria,25.22586,5.0
palencia,40.950466,21.0
sevilla,100.127914,62.0
