n,o,l
avila,16.205214,16.0
cadiz,10.866809,0.0
ciudad_real,23.733477,75.0
soria,28.966621,69.0
huelva,6.9713807,0.0
bizkaia,11.474059,0.0
jaen,12.097978,0.0
guadalajara,14.170318,40.0
badajoz,5.0734367,8.0
leon,20.293615,58.0
malaga,38.17503,0.0
segovia,28.086096,37.0
albacete,47.47589,47.0
gipuzkoa,2.0649345,0.0
alicante,57.957256,100.0
burgos,71.11672,76.0
tarragona,3.112838,0.0
cuenca,63.66916,188.0
valladolid,13.264468,26.0
toledo,7.469518,51.0
caceres,7.6069083,15.0
araba/alava,46.842407,0.0
girona,14.81795,0.0
zamora,122.625984,24.0
cordoba,11.081845,0.0
barcelona,9.036263,0.0
lleida,7.1992445,0.0
castellon,20.784376,47.0
valencia,53.63287,94.0
granada,17.211908,0.0
salamanca,22.81703,69.0
almeria,8.73924,0.0
palencia,6.2949705,6.0
sevilla,17.324753,0.0
