n,o,l
avila,29.436197,20.0
cadiz,16.155983,19.0
ciudad_real,0.040821567,129.0
soria,19.231668,63.0
huelva,5.6857533,3.0
bizkaia,164.64626,135.0
jaen,29.113384,33.0
guadalajara,0.04082158,21.0
badajoz,30.635733,23.0
leon,35.445812,37.0
malaga,40.562145,14.0
segovia,81.66297,85.0
albacete,0.040813424,46.0
gipuzkoa,60.509525,96.0
alicante,48.984962,140.0
burgos,29.743,37.0
tarragona,19.900633,0.0
cuenca,0.040817566,10.0
valladolid,111.581345,234.0
toledo,39.517307,15.0
caceres,0.040821567,36.0
araba/alava,59.821724,55.0
girona,22.487728,0.0
zamora,806.6381,647.0
cordoba,16.303295,16.0
barcelona,9.801873,6.0
lleida,46.012306,27.0
castellon,36.861996,35.0
valencia,131.68318,88.0
granada,36.91389,60.0
salamanca,61.31559,78.0
almeria,4.804215,4.0
palencia,18.447767,15.0
sevilla,56.806507,32.0
