n,o,l
avila,46.770916,14.0
cadiz,53.00409,43.0
ciudad_real,0.12600599,121.0
soria,42.945568,40.0
huelva,24.491983,7.0
bizkaia,380.07034,154.0
jaen,45.625877,12.0
guadalajara,0.12600434,61.0
badajoz,33.69621,15.0
leon,48.288277,186.0
malaga,90.60728,81.0
segovia,78.04673,81.0
albacete,0.13135011,37.0
gipuzkoa,56.869873,75.0
alicante,104.84848,111.0
burgos,41.168533,25.0
tarragona,77.87702,0.0
cuenca,0.125998,10.0
valladolid,63.713463,180.0
toledo,78.63513,46.0
caceres,35.18591,63.0
araba/alava,0.12600546,20.0
girona,112.44311,0.0
zamora,1005.3826,5.0
cordoba,18.499788,21.0
barcelona,40.154694,1002.0
lleida,59.556015,48.0
castellon,40.09722,17.0
valencia,138.86034,25.0
granada,54.487576,47.0
salamanca,79.97724,12.0
almeria,34.00545,2.0
palencia,28.997063,9.0
sevilla,84.06174,76.0
